specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,correction,s_tensor,aniso_type,NLT_beta
BD2-1b,BD2-1,BD2,2.3e-06,9.660520335404162e-08,4.34698561215609e-07,-1.075916694063733e-06,1.9858097663955747e-06,-2.4686542461568976e-08,-9.148628863437928e-09,-9.294860152949025e-08,1.4749323046861433e-08,2.0499142828836714e-08,3e-05,IZ,473.0,1,,,
BD2-1b,BD2-1,BD2,2.25e-06,1.4018693645895328e-07,4.1112588277324065e-07,-1.0544833610458676e-06,1.9446183043958353e-06,4.5966299195377085e-08,1.3198306010305772e-08,-1.3177739263806219e-07,1.4428685589320968e-08,1.9912696179797748e-08,3e-05,ZI,573.0,1,,,
BD2-1b,BD2-1,BD2,1.98e-06,1.7604421301131699e-07,3.5442416291383195e-07,-9.844509841025358e-07,1.6809639415057e-06,9.171115002433843e-09,-9.119809794790885e-09,-1.7556846144365712e-07,1.2697243318602452e-08,1.7333413031190033e-08,3e-05,IZ,673.0,1,,,
BD2-1b,BD2-1,BD2,1.95e-06,3.485207444020707e-07,3.745533345300159e-07,-9.224136299312078e-07,1.6767119296139032e-06,4.841697065156266e-08,2.76130314152537e-08,-3.4403492079665317e-07,1.250486084407817e-08,1.6422273064193448e-08,3e-05,ZI,698.0,1,,,
BD2-1b,BD2-1,BD2,1.7e-06,2.9581538135827687e-07,3.1922066693133237e-07,-8.770515742170797e-07,1.4208725143260592e-06,6.395734316241844e-08,4.147702594347993e-09,-2.8878884096678017e-07,1.0901673556375842e-08,1.4454171571916293e-08,3e-05,IZ,723.0,1,,,
BD2-1b,BD2-1,BD2,1.69e-06,1.2604722270323372e-06,3.5324617729137544e-07,-8.202284469279146e-07,1.434762152093249e-06,8.236363330669159e-08,-2.014806899541265e-08,-1.2576170014531995e-06,1.0837546064867749e-08,1.2473529020453862e-08,3e-05,ZI,748.0,1,,,
BD2-1b,BD2-1,BD2,1.43e-06,1.499568742192217e-06,3.3287720878297156e-07,-7.270668830546189e-07,1.1855237287537096e-06,1.7830933356719203e-07,-5.114025355680122e-08,-1.4880513662467832e-06,9.170231285657326e-09,1.1113390487675236e-08,3e-05,IZ,773.0,1,,,
BD2-1b,BD2-1,BD2,1.37e-06,2.569404107524978e-06,3.604286778294088e-07,-6.556173310981368e-07,1.147674641770001e-06,6.214043937547199e-08,2.424926749558629e-09,-2.5686514269730548e-06,8.785466336608766e-09,1.3605460039175373e-08,3e-05,ZI,793.0,1,,,
BD2-1b,BD2-1,BD2,1.11e-06,2.4772597499673853e-06,3.2687151096336693e-07,-6.070662746264662e-07,8.698997376316822e-07,1.3530821238732573e-07,-4.0885800266583254e-08,-2.4732237884602313e-06,7.118151557398344e-09,1.3506717317090874e-08,3e-05,IZ,803.0,1,,,
BD2-1b,BD2-1,BD2,1.1e-06,3.045426354736087e-06,2.6989788640788793e-07,-5.841125435732037e-07,8.921702008882594e-07,2.3540131148943697e-07,7.52733203940706e-08,-3.03538166165427e-06,7.054024065890251e-09,1.6118340067079138e-08,3e-05,ZI,813.0,1,,,
BD2-1b,BD2-1,BD2,7.37e-07,2.9836870582205184e-06,2.0040120195652663e-07,-4.721156457432073e-07,5.292590814514701e-07,2.3143334704659583e-07,4.178585890338487e-08,-2.974404311666981e-06,4.7261961241464676e-09,1.6837062162287142e-08,3e-05,IZ,823.0,1,,,
BD2-1b,BD2-1,BD2,7.74e-07,3.2554812843683305e-06,1.9119369042444866e-07,-4.5931334065089283e-07,5.92918398974089e-07,2.1180997239219967e-07,3.0158028496437355e-08,-3.2484435383403076e-06,4.963467842726413e-09,1.813513214812693e-08,3e-05,ZI,826.0,1,,,
BD2-1b,BD2-1,BD2,5.44e-07,3.124004954198908e-06,1.6577645677154132e-07,-4.022038318548022e-07,3.266286025772809e-07,2.19719480114451e-07,1.0533199518846414e-07,-3.114487995595291e-06,3.4885355380402694e-09,1.8480332556523133e-08,3e-05,IZ,829.0,1,,,
BD2-1b,BD2-1,BD2,6.12e-07,3.2835744820691774e-06,1.629843501475622e-07,-3.934790285808097e-07,4.3949329423107155e-07,2.7304494915096983e-07,1.7322478067310322e-07,-3.267613962878688e-06,3.924602480295303e-09,1.8818380376878713e-08,3e-05,ZI,832.0,1,,,
BD2-1b,BD2-1,BD2,5.22e-07,3.1448284935486066e-06,1.6255663578575987e-07,-3.501982938067473e-07,3.513125320521017e-07,2.677742516812643e-07,-2.5203266050600385e-08,-3.133306240914239e-06,3.3474550567224646e-09,1.8517288154480207e-08,3e-05,IZ,835.0,1,,,
BD2-1b,BD2-1,BD2,5.29e-07,3.2865057234146577e-06,1.3775215839988179e-07,-3.3924265717706754e-07,3.818111606640336e-07,2.1123830992509173e-07,7.434447385701538e-08,-3.2788673571317608e-06,3.39234430077813e-09,1.9093136505486864e-08,3e-05,ZI,838.0,1,,,
BD2-1b,BD2-1,BD2,3.47e-07,3.351056852318946e-06,1.2196537346102433e-07,-2.87332413616732e-07,1.5157022056359267e-07,1.9856588044410845e-07,1.4125790549338047e-07,-3.3421848875747198e-06,2.2252239553308336e-09,2.0704848456500433e-08,3e-05,IZ,843.0,1,,,
BD2-1b,BD2-1,BD2,4.0800000000000005e-07,3.588410771635554e-06,1.311949292669072e-07,-2.5637737153668486e-07,2.8900265379160777e-07,1.5761635113267858e-07,1.1175145562493405e-07,-3.583205347731469e-06,2.6164016535302024e-09,2.138684434079726e-08,3e-05,ZI,848.0,1,,,
BD2-1b,BD2-1,BD2,2.55e-07,3.732816666940769e-06,8.126109436502579e-08,-2.062933062091517e-07,1.2595517597897891e-07,1.8114178444182613e-07,1.3989517014697038e-07,-3.725793508004647e-06,1.6352510334563762e-09,2.3207707281348135e-08,3e-05,IZ,853.0,1,,,
BD2-1b,BD2-1,BD2,2.58e-07,3.6878145419786587e-06,6.626934477912506e-08,-1.8923554326907542e-07,1.6236466089085806e-07,1.631178260147346e-07,2.768299860574861e-07,-3.6737901178054393e-06,1.6544892809088044e-09,2.263342906692551e-08,3e-05,ZI,858.0,1,,,
BD2-1b,BD2-1,BD2,2.43e-06,6.647825406972165e-08,3.743730069780301e-07,-1.093454074227925e-06,2.137546032065878e-06,5.211663654655023e-08,2.3722009144853207e-08,-3.377100444708078e-08,1.5582980436466646e-08,1.8981737486395587e-08,3e-05,P,373.0,1,,,
BD2-1b,BD2-1,BD2,2.25e-06,1.5585639995334446e-07,4.1112588277324065e-07,-1.0544833610458676e-06,1.9446183043958353e-06,-6.90525210862972e-08,-3.4846927764501466e-08,-1.353094910322959e-07,1.4428685589320968e-08,1.5732611249985533e-08,3e-05,P,573.0,1,,,
BD2-1b,BD2-1,BD2,1.95e-06,7.106528414763847e-07,3.745533345300159e-07,-9.224136299312078e-07,1.6767119296139032e-06,3.6238872743846484e-08,-3.8386580139221435e-08,-7.086894070507404e-07,1.250486084407817e-08,1.526234297892618e-08,3e-05,P,698.0,1,,,
BD2-1b,BD2-1,BD2,1.69e-06,2.0368571718776173e-06,3.5324617729137544e-07,-8.202284469279146e-07,1.434762152093249e-06,7.756256714937559e-08,-7.621271142380942e-08,-2.0339525091368076e-06,1.0837546064867749e-08,1.0516908607327285e-08,3e-05,P,748.0,1,,,
BD2-1b,BD2-1,BD2,1.37e-06,2.6278451496127596e-06,3.604286778294088e-07,-6.556173310981368e-07,1.147674641770001e-06,2.0047110212167151e-07,-2.0103027286528052e-08,-2.6201101762810178e-06,8.785466336608766e-09,1.6160127860039487e-08,3e-05,P,793.0,1,,,
BD2-1b,BD2-1,BD2,1.1e-06,2.7666088117479887e-06,2.6989788640788793e-07,-5.841125435732037e-07,8.921702008882594e-07,2.6112769134640365e-07,-2.2360008001324312e-08,-2.7541671474505493e-06,7.054024065890251e-09,1.932375077443875e-08,3e-05,P,813.0,1,,,
BD2-1b,BD2-1,BD2,7.74e-07,3.0633938907428287e-06,1.9119369042444866e-07,-4.5931334065089283e-07,5.92918398974089e-07,2.304004269139659e-07,9.488373086532094e-08,-3.053243333037088e-06,4.963467842726413e-09,1.7057912741152788e-08,3e-05,P,826.0,1,,,
BD2-1b,BD2-1,BD2,6.12e-07,3.023735196918483e-06,1.629843501475622e-07,-3.934790285808097e-07,4.3949329423107155e-07,2.229525472489179e-07,1.6097128791680628e-07,-3.0112048995751317e-06,3.924602480295303e-09,1.7057912741152788e-08,3e-05,P,832.0,1,,,
BD2-1b,BD2-1,BD2,5.29e-07,3.243227107429984e-06,1.3775215839988179e-07,-3.3924265717706754e-07,3.818111606640336e-07,1.9442354186405632e-07,8.687112441487421e-08,-3.236228509311509e-06,3.39234430077813e-09,1.9045864977903677e-08,3e-05,P,838.0,1,,,
BD2-1b,BD2-1,BD2,4.0800000000000005e-07,3.4928887943208674e-06,1.311949292669072e-07,-2.5637737153668486e-07,2.8900265379160777e-07,1.8920151690381906e-07,1.9057319779706965e-07,-3.4825503258065024e-06,2.6164016535302024e-09,2.135445467219503e-08,3e-05,P,848.0,1,,,
BD2-2b,BD2-2,BD2,4.39e-06,0.0,-2.1738168835543223e-06,-3.23498080009791e-06,2.0202770552011087e-06,0.0,0.0,0.0,2.8151968772052912e-08,0.0,3e-05,ZI,273.0,1,,,
BD2-2b,BD2-2,BD2,4.32e-06,5.213743034081467e-07,-2.1869097862084572e-06,-3.1465508147596413e-06,1.9947540091753467e-06,4.416888798590252e-07,-2.3475274698802551e-07,-1.4708244437996637e-07,3.6937435108661686e-08,5.1696145695080363e-08,3e-05,ZI,373.0,1,,,
BD2-2b,BD2-2,BD2,4.02e-06,3.900034563564678e-07,-1.5581408314488893e-06,-3.266710186652095e-06,1.7496290194767564e-06,8.188089569495159e-08,-4.9023916892725996e-08,-3.781466256132386e-07,3.437233544833795e-08,4.777088276804141e-08,3e-05,IZ,473.0,1,,,
BD2-2b,BD2-2,BD2,3.56e-06,7.832728820882459e-07,-1.4424019933761162e-06,-2.8187006451195412e-06,1.6272686203289511e-06,1.740788934756786e-07,-5.697277419794264e-08,-7.615556773219544e-07,3.043918263584157e-08,4.127357921557292e-08,3e-05,ZI,573.0,1,,,
BD2-2b,BD2-2,BD2,2.74e-06,1.030499697909685e-06,-1.0459323706116568e-06,-2.2950891196499676e-06,1.0706032920606101e-06,-1.355588211099055e-07,-5.4044634980592356e-08,-1.0201140185494262e-06,2.3427910230956716e-08,3.247381950450563e-08,3e-05,IZ,673.0,1,,,
BD2-2b,BD2-2,BD2,2.62e-06,1.135332971130737e-06,-1.0503653350202558e-06,-2.125252756874636e-06,1.1155417439004903e-06,1.4723404528850536e-07,-6.590799340409039e-08,-1.1238145877545706e-06,2.2401870366827225e-08,3.020736890859783e-08,3e-05,ZI,698.0,1,,,
BD2-2b,BD2-2,BD2,2.37e-06,1.0625192127753888e-06,-7.327511863676562e-07,-2.092408930486691e-06,8.377353797568395e-07,-8.396880480484243e-08,-4.636930865786043e-08,-1.0581806105533546e-06,2.0264287316557452e-08,2.8237981808358692e-08,3e-05,IZ,723.0,1,,,
BD2-2b,BD2-2,BD2,2.32e-06,1.4142617462880972e-06,-7.64754617327836e-07,-1.9819079153395925e-06,9.325188418418273e-07,1.4371806133572866e-07,-7.506439710681051e-08,-1.4049365616093664e-06,1.9836770706503495e-08,2.733753951778828e-08,3e-05,ZI,748.0,1,,,
BD2-2b,BD2-2,BD2,2.05e-06,1.3685259244865395e-06,-7.350106668885496e-07,-1.7832695452294014e-06,6.944127365028474e-07,6.592482948270505e-08,-1.4893506878848737e-07,-1.3587992744089843e-06,1.752818101221214e-08,2.540038769602245e-08,3e-05,IZ,773.0,1,,,
BD2-2b,BD2-2,BD2,1.96e-06,1.795765735414286e-06,-6.211072520471975e-07,-1.706478150059187e-06,7.373995557531566e-07,1.858911751359487e-07,2.362244635601099e-08,-1.7859622133524396e-06,1.675865111411502e-08,2.412724371353678e-08,3e-05,ZI,793.0,1,,,
BD2-2b,BD2-2,BD2,1.74e-06,1.605369980472743e-06,-4.0965390312801917e-07,-1.643032064014399e-06,4.0028654270730173e-07,2.5475105684725684e-08,-2.102912852272279e-08,-1.6050300835021697e-06,1.4877578029877624e-08,2.3252659468627983e-08,3e-05,IZ,803.0,1,,,
BD2-2b,BD2-2,BD2,1.66e-06,2.010754582078055e-06,-3.823659729302424e-07,-1.5335861538614984e-06,5.074542062387554e-07,-4.164208091583271e-08,1.1127941646562459e-07,-2.0072410961107695e-06,1.4193551453791294e-08,2.295521366450764e-08,3e-05,ZI,813.0,1,,,
BD2-2b,BD2-2,BD2,1.37e-06,1.9028828668421357e-06,-3.802611309865326e-07,-1.3088673978854189e-06,1.3844712714063649e-07,-9.16864839825769e-08,2.615134248425756e-08,-1.900492804738426e-06,1.1713955115478358e-08,2.23780342410409e-08,3e-05,IZ,823.0,1,,,
BD2-2b,BD2-2,BD2,1.35e-06,1.799786434752903e-06,-4.797048556447841e-07,-1.2367529517553398e-06,2.506499307705292e-07,-1.6463755833377284e-07,1.4722943101200174e-07,-1.786182851712092e-06,1.1542948471456776e-08,2.0561015684981833e-08,3e-05,ZI,826.0,1,,,
BD2-2b,BD2-2,BD2,1.23e-06,1.4758169863119166e-06,-5.765575634618582e-07,-1.0574813769582768e-06,-2.4942837328851033e-07,-5.350428021473139e-08,1.712561747006158e-08,-1.4747473621986107e-06,1.0516908607327285e-08,2.0882775154817238e-08,3e-05,IZ,829.0,1,,,
BD2-2b,BD2-2,BD2,1.13e-06,2.091760962355972e-06,-5.489489006951066e-07,-9.862665160728468e-07,-5.323028930189621e-08,1.974301635267934e-07,2.047672318770695e-08,-2.082322251231461e-06,9.661875387219375e-09,2.2449792347506175e-08,3e-05,ZI,832.0,1,,,
BD2-2b,BD2-2,BD2,1.01e-06,2.1163266592988004e-06,-2.868550612451643e-07,-9.684064572476213e-07,1.762781649557292e-09,3.11932646445269e-08,-1.4787156587908195e-07,-2.110923852038274e-06,8.635835523089884e-09,2.2263889514076532e-08,3e-05,IZ,835.0,1,,,
BD2-2b,BD2-2,BD2,9.63e-07,2.5809794972678255e-06,-3.2464777303425815e-07,-9.017438794881886e-07,9.397233246806093e-08,4.37520703417555e-08,-1.0839203036654036e-10,-2.5806086316814596e-06,8.233969909639167e-09,2.418847874875813e-08,3e-05,ZI,838.0,1,,,
BD2-2b,BD2-2,BD2,8.440000000000001e-07,2.9890671693055008e-06,-1.9825827368309606e-07,-7.247101918015541e-07,-3.844799017050872e-07,-1.0764909502982512e-08,3.239200807348303e-08,-2.988872265112104e-06,7.216480377710756e-09,3.0368531581302974e-08,3e-05,IZ,843.0,1,,,
BD2-2b,BD2-2,BD2,5.92e-07,4.0155329529940686e-06,-1.8388935776790055e-07,-5.593026590956772e-07,6.188085025445085e-08,5.931624400223669e-08,3.232130317402575e-08,-4.014964733735511e-06,5.061796663038823e-09,3.4489293031273955e-08,3e-05,ZI,848.0,1,,,
BD2-2b,BD2-2,BD2,3.64e-07,4.542895537888007e-06,-9.79541237272227e-08,-3.2443971043696e-07,-1.3281514949889354e-07,6.975215363620368e-08,-5.0634480619956195e-08,-4.5420777904609056e-06,3.1123209211927897e-09,4.022165332361905e-08,3e-05,IZ,853.0,1,,,
BD2-2b,BD2-2,BD2,2.87e-07,4.720743209921402e-06,-9.803469937556337e-08,-2.678924067613886e-07,-3.1493747283129993e-08,-2.593456833273738e-08,2.3535631266827817e-08,-4.720613299799645e-06,2.4539453417097e-09,4.077349339797042e-08,3e-05,ZI,858.0,1,,,
BD2-2b,BD2-2,BD2,4.32e-06,3.3948815856262413e-07,-2.1869097862084572e-06,-3.1465508147596413e-06,1.9947540091753467e-06,2.850377839075946e-07,-1.4978504914576252e-07,-1.0756444859566918e-07,3.6937435108661686e-08,3.77283408372615e-08,3e-05,P,373.0,1,,,
BD2-2b,BD2-2,BD2,3.56e-06,8.126765753866189e-07,-1.4424019933761162e-06,-2.8187006451195412e-06,1.6272686203289511e-06,1.874411416882937e-07,-1.1106756124055669e-07,-7.829259424905954e-07,3.043918263584157e-08,3.1037705889917105e-08,3e-05,P,573.0,1,,,
BD2-2b,BD2-2,BD2,2.62e-06,1.0998595509465422e-06,-1.0503653350202558e-06,-2.125252756874636e-06,1.1155417439004903e-06,-3.1721311236102447e-08,-2.9760647797745706e-08,-1.0989991328770239e-06,2.2401870366827225e-08,2.319277609542704e-08,3e-05,P,698.0,1,,,
BD2-2b,BD2-2,BD2,2.32e-06,1.4207892972394474e-06,-7.64754617327836e-07,-1.9819079153395925e-06,9.325188418418273e-07,-1.623876190800401e-08,-1.6492006789530655e-08,-1.4206007685039143e-06,1.9836770706503495e-08,1.675865111411502e-08,3e-05,P,748.0,1,,,
BD2-2b,BD2-2,BD2,1.96e-06,1.6706019238772786e-06,-6.211072520471975e-07,-1.706478150059187e-06,7.373995557531566e-07,-1.3239892379812418e-07,6.364835361743985e-08,-1.66413046367205e-06,1.675865111411502e-08,2.0734555587616802e-08,3e-05,P,793.0,1,,,
BD2-2b,BD2-2,BD2,1.66e-06,1.6829807001287644e-06,-3.823659729302424e-07,-1.5335861538614984e-06,5.074542062387554e-07,9.685597687043768e-09,3.1215894481500636e-08,-1.6826633038534687e-06,1.4193551453791294e-08,2.475321172212397e-08,3e-05,P,813.0,1,,,
BD2-2b,BD2-2,BD2,1.35e-06,1.4086156541025026e-06,-4.797048556447841e-07,-1.2367529517553398e-06,2.506499307705292e-07,-1.2840807754994333e-08,1.3443089576417106e-09,-1.4085564835931312e-06,1.1542948471456776e-08,1.186358592899724e-08,3e-05,P,826.0,1,,,
BD2-2b,BD2-2,BD2,1.13e-06,2.059916610637418e-06,-5.489489006951066e-07,-9.862665160728468e-07,-5.323028930189621e-08,5.5515891870339423e-08,2.1453161265615816e-08,-2.059056626322234e-06,9.661875387219375e-09,1.8554220876341633e-08,3e-05,P,832.0,1,,,
BD2-2b,BD2-2,BD2,9.63e-07,2.8897992117215192e-06,-3.2464777303425815e-07,-9.017438794881886e-07,9.397233246806093e-08,7.668031177423066e-09,-9.976466755980465e-09,-2.8897718171985903e-06,8.233969909639167e-09,2.4710460061118577e-08,3e-05,P,838.0,1,,,
BD2-2b,BD2-2,BD2,5.92e-07,4.1483545243744374e-06,-1.8388935776790055e-07,-5.593026590956772e-07,6.188085025445085e-08,8.732515901731675e-08,-3.878870348108593e-08,-4.147253912287349e-06,5.061796663038823e-09,3.58258919225214e-08,3e-05,P,848.0,1,,,
BD2-3b,BD2-3,BD2,3.9e-06,0.0,-2.5030352896022248e-06,-2.5117878159491616e-06,1.6234950898155647e-06,0.0,0.0,0.0,5.001944337631268e-08,0.0,3e-05,ZI,273.0,1,,,
BD2-3b,BD2-3,BD2,3.83e-06,1.8552627287276843e-07,-2.3761750125977827e-06,-2.5570688532241326e-06,1.5760999934575667e-06,1.1280272104717336e-07,-8.365291047957423e-08,-1.2123421389488556e-07,3.274777233013293e-08,4.595101581848852e-08,3e-05,ZI,373.0,1,,,
BD2-3b,BD2-3,BD2,3.56e-06,2.8616563432204994e-07,-1.8220936111127927e-06,-2.7633500087006606e-06,1.3105234075574534e-06,-9.577827688511296e-08,5.4642405468806724e-08,-2.6406722528258284e-07,3.043918263584157e-08,4.256657317283726e-08,3e-05,IZ,473.0,1,,,
BD2-3b,BD2-3,BD2,3.2e-06,5.211011916584674e-07,-1.6805825405198506e-06,-2.42706941718507e-06,1.2348993354378195e-06,1.0114162450692438e-07,-4.2633511509001596e-08,-5.094106471564831e-07,2.7361063043453097e-08,3.762185033420422e-08,3e-05,ZI,573.0,1,,,
BD2-3b,BD2-3,BD2,2.62e-06,6.468642078912956e-07,-1.3329757739686924e-06,-2.1167296072234824e-06,7.791221700837993e-07,-9.858757961556823e-08,7.224525727706498e-08,-6.352121026848811e-07,2.2401870366827225e-08,3.0964010166840386e-08,3e-05,IZ,673.0,1,,,
BD2-3b,BD2-3,BD2,2.54e-06,7.623434761266027e-07,-1.29350247075766e-06,-2.0148371647881933e-06,8.47869422453778e-07,1.5528422681239544e-07,-3.856290321024475e-08,-7.453638621452383e-07,2.1717843790740897e-08,2.9587238247331002e-08,3e-05,ZI,698.0,1,,,
BD2-3b,BD2-3,BD2,2.35e-06,6.830537980194722e-07,-1.2594556208047954e-06,-1.8884740362056844e-06,6.082247559909237e-07,2.7662108161917383e-08,-5.252195526459664e-08,-6.804695018706188e-07,2.009328067253587e-08,2.8115515366902108e-08,3e-05,IZ,723.0,1,,,
BD2-3b,BD2-3,BD2,2.3e-06,9.365036429374202e-07,-1.2295180361771563e-06,-1.809180850229408e-06,7.10739087062379e-07,-6.624344393429654e-08,4.5215348670550996e-08,-9.33062940864861e-07,1.9665764062481915e-08,2.721370740978608e-08,3e-05,ZI,748.0,1,,,
BD2-3b,BD2-3,BD2,2.07e-06,8.854065739409011e-07,-1.0340903229080145e-06,-1.7278390234077811e-06,4.797181602329057e-07,-6.425114939124773e-08,-6.449136120728967e-08,-8.807141734463565e-07,1.7699187656233725e-08,2.5457169289766423e-08,3e-05,IZ,773.0,1,,,
BD2-3b,BD2-3,BD2,1.96e-06,1.2651977033320803e-06,-9.045490557582602e-07,-1.6590603291475746e-06,5.204899902741452e-07,-8.787130979342505e-08,1.3669056245856777e-07,-1.2547189133693328e-06,1.675865111411502e-08,2.3700311692660442e-08,3e-05,ZI,793.0,1,,,
BD2-3b,BD2-3,BD2,1.75e-06,1.0967246794072529e-06,-8.502165384739252e-07,-1.5150680525366003e-06,2.102394679606324e-07,-8.09034819788726e-08,7.456260365078336e-09,-1.0937111379180538e-06,1.4963081351888412e-08,2.2594404514190358e-08,3e-05,IZ,803.0,1,,,
BD2-3b,BD2-3,BD2,1.65e-06,1.4928252911293814e-06,-8.171757500561821e-07,-1.398428695196561e-06,3.1483484237129897e-07,1.3906528153430645e-07,5.01561036320445e-08,-1.4854873148484836e-06,1.4108048131780504e-08,2.158107912682703e-08,3e-05,ZI,813.0,1,,,
BD2-3b,BD2-3,BD2,1.39e-06,1.366114743479264e-06,-7.13429892217709e-07,-1.1920544858913806e-06,-4.608569796005152e-08,6.481880664070692e-08,-5.391581685740915e-08,-1.3635105791117606e-06,1.188496175949994e-08,2.0754951761161446e-08,3e-05,IZ,823.0,1,,,
BD2-3b,BD2-3,BD2,1.34e-06,1.9733017000294056e-06,-6.626762811104779e-07,-1.1617951976993043e-06,8.180504297670822e-08,2.2689166634574937e-07,2.4090192055877587e-09,-1.960212735319373e-06,1.1457445149445986e-08,2.239158802750297e-08,3e-05,ZI,826.0,1,,,
BD2-3b,BD2-3,BD2,1.17e-06,1.993200958161979e-06,-4.180547479727504e-07,-1.0890698523871339e-06,-8.976126290837782e-08,-3.261012993831303e-08,-1.5250720249480742e-08,-1.9928758251770505e-06,1.0003888675262539e-08,2.282938697688118e-08,3e-05,IZ,829.0,1,,,
BD2-3b,BD2-3,BD2,1.12e-06,1.9404625253031563e-06,-3.386516403269842e-07,-1.0611358262183433e-06,1.170718788597719e-07,-2.0390025801421478e-07,1.4006547808413064e-07,-1.9246301355680532e-06,9.576372065208585e-09,2.0349790638568242e-08,3e-05,ZI,832.0,1,,,
BD2-3b,BD2-3,BD2,1.04e-06,1.6432389054956818e-06,-5.0844759575511e-07,-8.950296306838737e-07,-1.483340910537321e-07,9.224798740490222e-08,-1.5617058526963444e-07,-1.6331978317555197e-06,8.892345489122258e-09,2.011364561211344e-08,3e-05,IZ,835.0,1,,,
BD2-3b,BD2-3,BD2,9.85e-07,2.1216083995502405e-06,-4.5286534991225053e-07,-8.736658258893311e-07,-4.2965096554855965e-08,6.852818288917154e-08,-1.4484964220433276e-08,-2.1204519034874556e-06,8.422077218062907e-09,2.1944765323762416e-08,3e-05,ZI,838.0,1,,,
BD2-3b,BD2-3,BD2,9.29e-07,2.5947311961459696e-06,-3.776182166742579e-07,-6.259848714759737e-07,-5.732263280057555e-07,-5.969970934463955e-08,-1.0316659281828656e-08,-2.594023803186571e-06,7.943258614802478e-09,2.8983786142388086e-08,3e-05,IZ,843.0,1,,,
BD2-3b,BD2-3,BD2,5.72e-07,3.948240881308652e-06,-2.851280386006874e-07,-4.958528565123478e-07,-3.993280890434008e-09,2.5136292291242146e-08,1.2995784017614593e-08,-3.948139477430418e-06,4.890790019017241e-09,3.446461047725985e-08,3e-05,ZI,848.0,1,,,
BD2-3b,BD2-3,BD2,3.3e-07,4.506385865387268e-06,-1.465313552763661e-07,-2.5277985251798204e-07,-1.533978750891245e-07,2.663153571157733e-09,-2.1248690962715785e-08,-4.5063349818347485e-06,2.821609626356101e-09,4.002962008333665e-08,3e-05,IZ,853.0,1,,,
BD2-3b,BD2-3,BD2,2.56e-07,4.658740997756312e-06,-1.0624421423282759e-07,-2.2888356646486445e-07,-4.313328116864066e-08,-1.0251260661990711e-07,1.939677205477607e-08,-4.657572609728519e-06,2.188885043476248e-09,4.033150642219097e-08,3e-05,ZI,858.0,1,,,
BD2-3b,BD2-3,BD2,3.83e-06,1.000246405855309e-07,-2.3761750125977827e-06,-2.5570688532241326e-06,1.5760999934575667e-06,3.646951270827894e-08,-2.887730210425311e-08,-8.854944827758677e-08,3.274777233013293e-08,3.3880691346775906e-08,3e-05,P,373.0,1,,,
BD2-3b,BD2-3,BD2,3.2e-06,5.294687831367051e-07,-1.6805825405198506e-06,-2.42706941718507e-06,1.2348993354378195e-06,1.0129975618470872e-07,-4.1820441311866134e-08,-5.180025119646261e-07,2.7361063043453097e-08,3.078119592388473e-08,3e-05,P,573.0,1,,,
BD2-3b,BD2-3,BD2,2.54e-06,6.917665241478015e-07,-1.29350247075766e-06,-2.0148371647881933e-06,8.47869422453778e-07,9.983740912225791e-08,-7.837793276372296e-08,-6.800222903162595e-07,2.1717843790740897e-08,2.8216096263561005e-08,3e-05,P,698.0,1,,,
BD2-3b,BD2-3,BD2,2.3e-06,9.366829453406062e-07,-1.2295180361771563e-06,-1.809180850229408e-06,7.10739087062379e-07,-8.27902178717802e-08,2.8769413741539487e-08,-9.325733433621531e-07,1.9665764062481915e-08,2.084143474013029e-08,3e-05,P,748.0,1,,,
BD2-3b,BD2-3,BD2,1.96e-06,1.1724529504143253e-06,-9.045490557582602e-07,-1.6590603291475746e-06,5.204899902741452e-07,1.0475417796666999e-07,-3.0467919885083794e-08,-1.167366347378431e-06,1.675865111411502e-08,1.547610128395316e-08,3e-05,P,793.0,1,,,
BD2-3b,BD2-3,BD2,1.65e-06,1.2213369318813868e-06,-8.171757500561821e-07,-1.398428695196561e-06,3.1483484237129897e-07,-8.709001571117482e-10,2.6270289088650037e-08,-1.2210540588448794e-06,1.4108048131780504e-08,1.4877578029877624e-08,3e-05,P,813.0,1,,,
BD2-3b,BD2-3,BD2,1.34e-06,1.883735763180416e-06,-6.626762811104779e-07,-1.1617951976993043e-06,8.180504297670822e-08,1.3996474072008186e-08,-7.430149711462164e-09,-1.883669110293451e-06,1.1457445149445986e-08,1.3402645725191475e-08,3e-05,P,826.0,1,,,
BD2-3b,BD2-3,BD2,1.12e-06,1.5842477047323613e-06,-3.386516403269842e-07,-1.0611358262183433e-06,1.170718788597719e-07,1.2127502043907354e-08,6.192768931237371e-08,-1.5829904216199036e-06,9.576372065208585e-09,1.1991840912013427e-08,3e-05,P,832.0,1,,,
BD2-3b,BD2-3,BD2,9.85e-07,2.579864366064611e-06,-4.5286534991225053e-07,-8.736658258893311e-07,-4.2965096554855965e-08,7.344157176450693e-08,-6.14157005501006e-08,-2.5780873907904394e-06,8.422077218062907e-09,1.6993785249644695e-08,3e-05,P,838.0,1,,,
