,AX6,AX8,AX10,AX12,AX16,AX11,AX13
4253,62.40840415381832,61.25392299922197,35.444586613322336,34.15747580238989,54.923141176150786,52.06078202060403,54.558853446784155
4254,57.220173308519435,152.74361182323304,37.438797312897506,31.565421621503624,57.554664118763284,56.079038130022525,56.891905263942824
4255,50.511826130433406,49.29374464901134,35.7745974443051,31.609286847447127,60.130006868087996,50.43839120554751,54.120018955594034
4256,75.47187509101178,127.86131804488888,36.011035275718285,32.05254526716217,56.37930056121206,42.899779720673706,53.68345120257918
4257,60.08945550622012,160.29765206675475,34.9911111744702,30.160075153596825,58.28645118701819,52.40223020173913,56.61229726191799
4258,53.321237699513375,19.21336566407161,38.68655373229131,31.569541922643722,62.239021518758726,51.57845957549172,59.5451855085021
4259,57.30945725795119,76.19199765275506,34.75947180753031,32.66693443623142,53.23662204982067,55.74031579235509,58.59775428491159
4260,52.1897241333989,100.69683572124559,35.32209321727276,31.784757243918087,56.30105584940688,51.397984122382454,57.232410518303695
4261,50.714373390065276,55.08818713992291,32.9955747945063,37.52797298714926,57.123832953514274,50.33909938404267,60.61697099251596
4262,60.15989780293447,77.53012024400984,35.12253863937228,32.987508886265225,54.75443934962122,51.44925090132637,58.69416638764826
4263,53.53633237633379,88.84684957004828,36.290779442798545,32.01391318497419,60.54282169279427,53.67160589326226,57.48729929496464
4264,79.75700369331307,106.32854419282009,36.12610715354259,30.15392464437793,58.83451390423298,52.39109319075133,53.788699917653524
4265,42.91230401430092,19.73928300488821,37.065987452502874,32.97430410146442,58.07679917692064,52.32525786573361,55.35178480539569
4266,65.43933020536404,69.38083764322347,36.78482684587584,28.935464672141553,49.608482724073866,53.13797968644547,55.886743222449425
4267,39.570679241560896,78.50522240247531,30.793252131989696,31.656336423681708,56.393836668047214,50.36962493557301,53.81430696322891
4268,47.80501459264758,67.03884728761157,36.12610715354259,30.93426585663272,56.77608541442487,52.369281107266026,52.76100363093842
4269,77.37325465928933,1.9179674744867814,39.703529595232226,30.94032445422853,57.03334168737233,50.65862011227321,58.35831326615761
4270,130.02753811064898,142.8857571527298,38.05259974055802,33.834582410976154,60.75529014316273,52.90640250455405,56.47675878953746
4271,42.32678906704909,74.64312102208741,32.3920034060331,24.861865347281576,55.43442030922634,51.07354041351244,56.82593546262707
4272,63.7869864909637,180.97893408900302,35.592106614107465,27.702000968055504,56.39729808927659,55.173130280118414,55.13286004911434
4273,57.360391716097865,6.487551120647206,37.83213797243071,32.7745476588673,61.61721049984349,51.53217328227333,54.71006967962265
4274,57.16084548332903,30.67418092227992,34.61329934210331,30.055613600851178,57.21774840608117,48.58163308944248,57.97966369798172
4275,54.15523517400145,2.7364143141157675,36.52139217179482,33.06204943631948,59.617563282049446,54.60135202824496,57.09967146928294
4276,55.94230151662086,139.21751872436573,30.917819217513976,41.734722246856535,57.56343808720527,53.09038489837853,54.50309842310837
4277,79.29939771165432,0.016213002459907755,33.42076669777773,33.362833765980426,57.25669264597263,53.417304859371676,57.7283037390734
4278,54.85003062688702,7.698167564839426,37.05956923387382,28.02662203838972,63.95514013680116,51.95065698885528,56.353568231158626
4279,87.8189658516811,23.314201897031786,39.53839227332842,39.279425064954395,54.598220137311706,51.755428387969744,53.13133263864661
4280,44.19517869740585,46.38520072029869,36.07381237603652,32.80263696909796,57.114621625465965,50.61490957694604,56.12596480804935
4281,62.19476710922708,114.14990990355028,35.04043200389469,30.253374449756986,63.301966655112395,50.03587132952509,54.009759605766305
4282,43.69509787884921,83.22809255420815,34.352771816562324,33.35270007115227,58.91864521472191,54.523087962812845,54.62284889935619
4283,43.1727380093813,10.267526680000856,37.9341124234843,27.41642436752949,54.45289820772302,52.629444554165126,57.31381894873453
4284,45.2832775269389,137.16508712330258,35.276466564403464,34.7092194688804,53.01478604295736,52.38125401438061,58.087680507133825
4285,52.58184325598362,139.52162248052284,38.16325034106832,39.82062234132367,57.13635476623011,51.11406352025691,55.985727442079224
4286,59.197722778553654,75.36570542594235,39.89012240410344,32.60212368709154,57.33807439848838,51.1325593511365,53.72620499507189
4287,94.27144131296137,77.7915776002124,35.067130637937794,33.19997619539292,58.263878838891735,52.61652779012204,56.21582633101048
4288,64.3803966997597,110.89093871526563,37.09433412986859,31.275657394962373,62.78037666285707,51.100585753810506,54.59633416740154
4289,65.155557026694,67.62789605014578,34.88963448868764,39.00765066450489,59.57564178150321,51.659036021100576,56.57717110336919
4290,66.1520750005444,101.47169109456836,36.65038941214309,24.825062082693698,60.51824635985127,51.336295381920884,57.68892368968679
4291,68.44110450186886,63.39846989124388,35.16092725538052,33.13920006238729,56.00293484811725,49.91401130970176,60.66195917592841
4292,41.98359718796191,131.23684843248742,36.56188639316713,38.110288829059485,52.113069319083436,51.758154478469116,55.03147607006599
4293,61.04818568128229,62.58839055484636,39.31979014965265,31.047083042405124,56.86896557635957,52.77821278761011,54.72891044571973
4294,53.845275760396554,104.63355158756028,35.546484039511505,29.471383186761674,57.93108325404486,53.188440654497235,54.96156246116674
4295,37.62811562455851,101.78890027909249,35.467897634136214,32.62448821479274,56.257655691560444,53.980757142010866,51.89060428629644
4296,58.304299463955864,30.335411932786016,34.76140145118064,32.05839289177029,59.63953411344688,53.46299063978564,58.57640411888689
4297,49.309275494090144,14.802705129549844,35.72380208813028,33.63607234389306,57.99773806728555,51.57199873366506,55.709725414584064
4298,68.7556511715117,22.96232918782734,40.013737917105836,33.076543850894936,57.55959033868373,56.6646234783781,55.927429501126866
4299,52.57776004311878,131.87685479228603,32.83382530763402,29.742695975242366,60.14516053594088,52.3954602069687,52.95438357632706
4300,52.823280697973075,7.370492656800279,35.88599053303564,29.249724478608137,59.56630469778335,54.64774575037009,56.76096906869423
4301,80.89942769627963,15.893470777470958,36.97820180737698,30.17762576255985,54.99131359515595,54.963964430355695,56.50951207424556
4302,57.80140677863707,96.8654931871272,18.568994897643673,24.515705773815466,54.69792484962305,50.16628624075476,57.655321087496795
4303,56.69124543995087,90.35826036918637,35.88542978014996,32.39634915666825,54.57536511181965,51.99609756560141,57.461055048581755
4304,36.01466086338888,38.697145573244704,39.457815477857736,36.31629922182386,60.190014763909694,51.78283798854633,56.085533102156084
4305,53.243036908492265,73.16468157533163,34.816566092956805,33.53013492514773,62.404083634529364,50.97281951927624,54.971628808956424
4306,46.35306877083919,59.24674194376285,35.49460784143177,32.300930309217065,59.65491737914024,54.039703682225934,53.060964753520935
4307,44.988782528078396,52.148029369877506,37.30575058034443,31.26877399788582,59.08837420301011,52.59201381107823,57.57235133714546
4308,54.9883905076177,99.14588201431138,37.70395566695794,38.677695502228175,56.56871362226776,53.80927489097772,53.92803770439917
4309,49.255432920050325,174.02167973128408,33.87972288988663,30.85677423673215,59.15760048266662,52.65449497871451,54.12927389796793
4310,51.45273755821505,15.344056916850029,37.05956923387382,28.58157397632615,55.91412124898259,53.03183150788631,60.44797056053958
4311,39.073446895832724,16.017486396674677,34.35067218371754,31.120916526916012,57.64904626335737,52.40223020173913,55.10961270596218
4312,70.25567864386431,25.565419546816358,34.36809656769201,30.10497296701632,59.34598134173025,51.63011315508451,58.864597093608054
4313,72.07292021775861,181.74571131634008,36.517040007864225,33.70725294540776,56.339469535736455,52.63047306334924,56.6087169293962
4314,39.32699952903436,18.780042844592867,34.99933556471212,36.14428584522743,56.807826235846534,51.899945310973976,56.04067690731086
4315,65.87946659491922,49.03866338434079,36.12610715354259,40.15679974426317,57.22811397620076,51.680155574890726,52.88556258537468
4316,41.06674162759006,80.61721954617039,34.33047614404634,28.84877601103353,57.66115146874041,56.51542713154056,58.84157508231613
4317,32.50952166010468,62.02838479073979,33.32313196702569,32.350376901751844,55.18602203650712,50.78882874653124,56.856401719231656
4318,59.88314555341883,167.3956144386756,37.59230058704013,41.714566338310114,56.938758560471605,50.58672428823198,56.516036155873444
4319,39.057643360576925,88.17905893284218,32.206036966346005,32.465196865900964,55.72022586514488,53.48787494913708,54.5836241201044
4320,54.24861171565846,99.50493409012807,33.69419169048734,32.09788408941211,54.68678188877264,53.246994480365956,54.763485078466125
4321,58.1934940399763,51.28856249584421,35.83512759172069,36.084739946228844,59.55061072350711,50.30783544893246,54.57834323799729
4322,39.638469896049585,69.65206264479906,33.8000849876799,28.97780654900279,56.45359706119934,51.93726769258005,54.15466070405077
4323,52.8179612062706,64.86858664579601,34.73903048278988,28.21563816189202,56.8261001470609,54.39144278981078,55.14029434093599
4324,68.74322942224742,74.71831820965822,36.12610715354259,37.5190967830583,56.51904415062016,53.12778735440103,56.44468720473558
4325,62.83474420314284,79.1303779779846,29.890715658815363,38.688883536184896,58.2519413194789,46.46753787666387,56.45905799448762
4326,58.79149938599134,19.528381590257734,35.999552107954294,35.11060496978606,57.722364903031384,51.612003507006904,53.057680337871375
4327,57.30546197359487,48.14868670632439,37.21508288118142,38.76542844314158,63.86185045241965,52.9698474530151,55.017141772765804
4328,69.45548565942629,68.18078498249164,39.24548415353281,33.282221824315926,61.150187691103525,53.37241497807937,56.632987935378175
4329,49.56861938329908,23.66493005931147,37.989185646547284,29.733462325811242,60.914178277638165,51.758154478469116,58.01121289526277
4330,53.937114084863055,174.5108722451023,36.00212577290659,35.520660364198605,57.429282831740025,52.80919568547021,55.477017178373316
4331,54.353757459793734,155.27118548407364,37.18295353129087,35.67558522971296,58.16648434361155,51.51893025131568,55.54130019733234
4332,59.07377448736479,67.25583585180564,29.80533571365746,34.69138575649116,62.41032400481425,49.74266004752348,59.68079302096419
4333,66.40368647583416,96.53020903726173,36.18396219968739,34.70697100516055,62.9256670719618,51.73411118592166,55.90241653990937
4334,54.84925878591731,174.34923067379162,34.99933556471212,31.758532132827764,62.97217678271298,54.602486339585006,63.78015256648078
4335,54.04804894070414,160.61252639936367,37.54263045651561,34.45705167515632,52.95462287751353,54.586743931396946,55.32631923365856
4336,47.038658684439085,69.98684823478222,35.813069371318356,31.928402001606067,60.626135970511314,52.02321480025173,56.743030668117484
4337,43.47124352575232,9.81236239863166,36.12610715354259,32.777154041507806,54.267369943775954,49.44361789220139,51.929676672946464
4338,57.83672685608315,67.00772094733546,34.32172004648844,28.918907941777054,54.16997000059176,52.58277802494661,56.17066048924265
4339,39.04592338994458,70.92777928432479,31.285521082448994,27.668091275784956,54.869036983586845,52.68888735509249,56.45105355638145
4340,47.307641055331935,22.481124366956536,35.74393079640066,32.90193843829579,55.531352654082454,53.53261154962612,56.83128528283301
4341,57.658813681432186,156.7639969101363,36.53501387358271,31.701656576515198,52.253366475630806,52.35425795093996,57.79017673218529
4342,47.051795776373005,151.79459980893583,36.46962088646972,35.48630964002892,59.5269796805817,52.097101349033096,59.25992536299191
4343,62.77757188403138,74.0742073889403,34.48768559419859,25.68903663830878,56.69178924078649,52.997559325545346,55.612519032997135
4344,59.35018477109981,35.89848142291449,35.61544695630681,31.99393223673895,56.61031669110948,52.72163626268814,57.43143996594569
4345,54.42100915474538,119.76834505779281,36.63585882948185,29.573134694375142,60.17547395708123,51.815164388020925,56.423942538660306
4346,45.00908150571772,17.483958852771305,35.29090471720045,26.718821493447955,56.68638310687469,52.21974604677331,57.98444272544669
4347,72.62191115506715,74.63938843100414,36.00815519672649,33.27145240263725,59.63714114670993,50.54559666094495,57.925695861982994
4348,44.79295216269098,83.47077376255396,37.23667120864346,34.0587279843663,63.419834059410675,53.95062093044305,55.2462911047578
4349,51.29300772222739,32.76073204038326,37.55714173161916,32.323901072274865,60.19971456451749,51.979271644794316,56.195073687771185
4350,56.50175951108287,94.09866888403519,35.763999100460886,29.854926052325073,59.441616464165975,55.107432012512874,56.7920191694593
4351,59.50544374388076,28.980990977735548,35.968357085172514,32.45370543608381,56.378198233228474,52.94980589551942,55.579767364165676
4352,71.98398201276039,0.7270242039366975,37.06018094168916,37.99493358974031,65.01938219413617,51.758154478469116,56.42624633718082
4353,50.12144596684986,171.17183286236522,36.36140711228097,33.535269602028634,61.33349163795491,49.55869041871034,56.04907554942973
4354,48.82571338407623,4.650658694486815,37.93625126593749,37.84008529231542,50.93236422647857,56.455333601415035,52.59726689921817
4355,53.08304781490067,24.36820029074206,34.59327912341142,27.18724840711161,60.511709969615,52.763594093488116,54.67778528196196
4356,68.48803483587126,46.40853431313294,34.29569564971885,37.96467393969059,56.993478362720225,53.557026285800035,55.0415003796912
4357,46.82248328078637,13.221043907686708,35.90662598916254,27.4426808021982,52.92503732165018,51.011827988752415,50.29381678319259
4358,46.88676720816088,183.2725530990262,36.16567494828262,29.34734717087638,59.60439807506348,52.56210151088789,52.11557102733891
4359,56.85796198826592,11.29455992102797,36.68740107576886,30.695586730973474,58.66225470820091,46.7175582863573,54.469678237895614
4360,72.00503600767463,27.131015571829415,37.18429123314403,33.285963236577565,54.353571793536894,49.71255391161317,55.177313903346814
4361,41.19147961240262,71.32193290418483,35.92924756238916,32.682921518393464,60.304635262780806,51.612003507006904,56.44515899294551
4362,55.98461944615015,71.36241639791791,35.20410116236429,32.06759694310627,57.52903957750101,53.44035741445492,52.11468607215402
4363,61.90158196276192,9.047481621695058,33.22169828866522,38.4925414740575,63.34168373367178,54.18837648947469,55.56310447741509
4364,87.6859801194304,64.5252297863909,34.98200486506984,38.52116618651109,55.662102706323424,55.45525710015613,55.126999214327434
4365,49.77176536776506,28.053771828403377,38.805807354927346,33.618567367984404,54.247174780571854,52.916798983350745,54.84555521292752
4366,44.84263870728456,60.598065412543875,34.55750463097407,29.34090525852002,63.639306502566555,52.49553573412168,57.54421540634494
4367,45.31544327885514,125.65365488776675,29.526135394884843,30.99889814249675,56.4255988691286,52.750551059167606,54.261565000599084
4368,175.675867328629,77.36081618517345,35.861389516512574,30.65069024493501,54.42123034379775,51.46489247805343,55.65181313194342
4369,49.507836228327115,19.97721511440682,33.880823974604574,31.10245237020198,58.549430131480605,48.24668452475441,54.68619657079656
4370,46.58699112263005,122.7536470610643,31.454456473650236,31.813090246540796,63.961566038309364,53.34626720227886,53.90528060882454
4371,47.53916581327196,65.68459673861521,35.104186061988024,31.432681382385464,55.73789315563546,51.74402590149217,52.90171757931032
4372,33.994868441581474,49.00216102829974,40.348713815641304,34.69224011527737,58.595877946743364,54.94969152277798,55.51327845104772
4373,42.80849820769183,158.63635804339262,34.398212553750994,36.34655804456587,61.25691704097747,54.23898619509738,57.49305166019835
4374,77.01628776535647,84.60599411324046,36.290779442798545,27.351145309495934,60.46568959548846,50.798785476837374,57.97138261708719
4375,49.42148375497253,63.506666704456045,35.70188771085302,36.74111278897864,58.89472978642365,52.457233874722576,54.82286104866229
4376,36.637696822405076,76.6267092829788,37.17516293248475,32.49014549067202,54.633821479197515,50.3244483040086,55.67098367352733
4377,48.988557140687774,14.78863047310477,35.445962215894504,41.527367315814935,57.36123936947807,55.17091433070293,56.57004007712457
4378,52.158339006795494,83.20148586875482,36.68137107103868,29.073276614435603,59.479087807310876,51.10589349037948,58.367104818518214
4379,50.54706034362935,143.28045741805974,34.84681553585554,30.774610828590003,56.35770526394035,51.54214690836989,53.656709278380895
4380,53.55439356330728,118.60015032609515,37.35931549858447,29.586572102833482,57.3848325173372,52.21718014413689,55.12147030266374
4381,52.123909363955114,75.38924039218493,36.430608655404285,31.288502743795,61.403392647523845,51.2275684994478,51.85318134275041
4382,60.41398768879474,16.464922270370927,37.296753115097935,31.91777350664129,57.33460982776494,54.015717921999425,55.31342734324422
4383,51.22042866998064,113.91250474351799,34.82546697922565,30.641184044131982,55.284843779383735,47.77394144143165,53.93088080909852
4384,60.90610870261627,101.81200643737675,34.04886930028892,31.512898130156266,56.14345931582169,53.434452307720555,56.088434274434086
4385,46.8219707006678,80.34427441459923,35.65553958960631,33.89769448425283,58.13659534341014,52.89572498398317,56.80355988200095
4386,90.84809872627169,80.20547211821489,36.12610715354259,29.10259227401162,56.97849159067737,52.70925579532193,57.768154362976226
4387,57.486707844511784,123.9955973948779,35.33042820129246,27.065283339195076,61.06603517054886,51.832641795095064,54.6926006547361
4388,52.81856571668652,11.052595790321217,35.68419589723936,38.909473801517336,54.396549940263405,51.13830984299777,55.58708320569621
4389,51.61684709278961,31.987308811236648,34.98200486506984,33.40224995781346,57.81108426558549,52.947081675261096,56.35577953534596
4390,37.60756703687689,95.1117991776898,35.999552107954294,33.26658349679947,56.00273774356266,51.33140659108657,54.753009670037876
4391,76.11494804277608,87.07397891128002,34.8896642806017,34.51919209320429,59.24060692067041,50.999783601449195,55.74620225173477
4392,94.96343134738628,71.11514958662387,34.57049157458569,27.604373963539622,58.79938789920961,53.05351203653354,54.850483810053525
4393,65.41367937627331,66.15680592070642,36.18354824056254,38.118216831998275,59.49863646859193,53.29286673467695,56.18309861756781
4394,91.16603422564073,160.662328562788,36.12610715354259,31.45453922749385,61.214309164593466,52.74098264994222,59.23607268347923
4395,74.47448297586864,84.03574960953306,34.61329934210331,37.02609827917842,55.63823015371124,51.41825412610212,55.85891119860905
4396,62.82886983554867,22.267779023244284,34.90049423373768,33.4114398532732,59.320323585858574,49.14695249632874,57.51013816263617
4397,78.32090968014754,124.09427421197277,35.459077559017,26.9685272562242,56.378413494103576,55.97432062015112,54.432939924343586
4398,55.85614714239515,116.12466496413826,30.109883990651475,32.05428092385729,56.294297847353604,50.83842916481548,54.70249780498562
4399,61.58729086122843,22.8606313022759,34.81061537490282,31.05238470147388,56.10163974004707,48.92777016226901,54.021616574563545
4400,45.55836897134727,88.3777719754882,36.217919081247196,32.65348551041194,59.69177445232413,49.387822742026515,53.70656522089355
4401,57.42220140221431,135.38014916264953,34.99933556471212,31.029760705217807,56.75978378616654,49.57236549431811,56.75212103597445
4402,33.79422404153599,73.18900073982915,35.20410116236429,32.191609334247104,59.059094374465246,53.05545575841385,55.81777995535657
4403,39.03956518935697,22.86358024727046,36.12610715354259,32.73306459002863,55.016449745668226,51.594727371972716,54.92950477655916
4404,67.22945464289327,26.33552898603614,35.92633344457143,30.944142656078238,57.99097245419435,48.69128581489866,55.95656357266584
4405,51.215878226366684,68.25537115248538,30.78418746330435,25.181310347267242,60.428426152543416,52.17963230660194,61.504032088061315
4406,55.38984431113449,82.11321839966097,36.12610715354259,31.19602952561294,57.940931241454116,54.4673866136598,55.94713605991699
4407,49.58812295651595,102.41272432112898,32.30820257094426,26.258772423222936,58.65221435240521,55.47909181812632,55.65138371470261
4408,76.64587649456186,67.57416028883421,36.12610715354259,35.5301833132962,59.338758296250106,51.83115388826617,56.99899517797607
4409,75.05064145418619,51.0465990721518,35.7096463641352,26.517049696505318,52.5497304479542,53.14973560927396,55.20178170045527
4410,43.042420047946564,65.97292667589396,39.47569088932815,29.027928924234818,62.72136874121168,52.42304808322895,54.15304838537884
4411,89.1274979441036,21.125592250163038,36.95184372637755,34.46422729364697,53.45354337765324,52.58241009972712,55.615188424081225
4412,91.09021575230219,173.6851836893737,35.06625202081966,30.099040597448948,57.82498413494173,52.998273964540886,56.35010481938622
4413,45.592263862880635,73.40016222145687,40.34265591797107,30.51854311036341,56.80285679612375,53.96146371582497,56.22182363063691
4414,53.52018641881111,82.97466710051333,37.05605457957668,29.88590883172968,60.67708918680575,52.79784988657116,55.57977235675946
4415,69.74461077051956,65.91173776060985,34.281881901615456,30.863058471742924,51.850921250160035,53.81565822541067,59.237482006949875
4416,52.030971546789246,72.13221154458276,36.12610715354259,34.115349237227576,56.63130314930287,51.758154478469116,58.9321467928114
4417,48.400967005465375,125.89576497590618,35.272124486600454,27.878018326312784,57.82683030984751,54.28880353630599,55.62438214703513
4418,43.80721053925833,24.579906892862304,34.36744908664766,35.363027299113426,60.32516748785219,55.36875131812543,54.009759605766305
4419,54.41771850355768,11.768408927387824,33.87123580163688,26.570565246466376,63.256826616810905,51.23900366306204,54.24924240626322
4420,48.03859727392095,28.676299313340078,36.06309887213601,22.570890539757468,59.920307728018265,52.310286568304846,55.45917411670297
4421,81.42950690786083,142.48064051686396,34.533029836997905,30.465618707971917,58.049910664565864,51.75729278688296,56.47781143568664
4422,49.37579054074406,132.53520751836348,38.18114786046375,32.65285313718531,62.16656953706177,51.682481544604606,56.31415225616298
4423,45.342818218713234,135.38557684360393,37.40915559138169,33.10352355450869,57.92966085419413,55.58555883004382,59.23029422852751
4424,47.40868414809142,65.63187282537271,27.16198131562142,33.47840869684108,59.7763212795056,52.42304808322895,52.95480429251438
4425,41.62825030823729,64.99811531350568,38.594408044702476,33.44846211629289,60.6434718127823,52.76853303162775,54.83145870408115
4426,64.89725174126272,2.119185832413015,32.79716527950099,32.58657016998369,60.67636704923242,53.17228836686221,54.20596397207621
4427,42.55893155974107,32.21458176243687,38.80847931030151,36.99372992974259,56.938758560471605,52.1762421663416,55.78949260114191
4428,56.182297695484145,9.692602607922057,36.216728264095885,35.34780959194317,60.56261028893621,50.70058567342873,54.025952909999916
4429,54.43958036680225,60.918837155575126,37.80889656062202,33.75158388682083,56.060558918806215,53.16675407546828,53.06017164517914
4430,54.12513831858403,75.65279662910817,34.75947180753031,34.65007611101315,60.82543339086599,53.08637280678005,55.56184908989814
4431,69.18040701068743,7.725097164226319,33.932534446718755,31.369410601672183,56.43967756087909,50.05679277272655,54.59886955734306
4432,50.82733870414507,72.57483876320516,34.350351484804044,37.162659347358776,57.34163956350966,52.020210344708296,59.93049072046601
4433,43.21089110843025,130.13841926577464,34.91110232815992,30.16420265508413,56.11170725313231,52.70925579532193,55.946051124006765
4434,45.28533273422038,56.906679778587794,32.56403651367451,33.68663871360369,56.963963238820526,52.372163112701394,54.91609650528055
4435,50.77858179846597,72.40674471056016,34.593856639672474,31.86834116605698,52.134216830109416,52.77154816221319,54.983927052611605
4436,65.83352748727305,87.01895588089262,34.21243955089241,31.1886369541853,58.94872717919615,50.497976302392665,58.106433838703914
4437,57.974535210330984,106.95402695563527,35.3832565573476,30.430266018613878,54.075155753036306,50.845249188371575,57.7459004274982
4438,43.45026137479318,12.233138240314386,37.59230058704013,35.23880508509007,60.76400430955767,53.38905921026995,60.55767826315998
4439,57.46339446824798,66.02273780050315,29.08644416484857,33.69716534816475,57.00614287846555,51.22785710779097,56.05954205798356
4440,52.551262674018844,11.461166743999671,39.5933149881911,33.57677460776534,57.318743170032214,53.72981931715673,52.62881330647729
4441,52.15961120494982,22.15221884715985,35.76525017182781,28.495749463019507,54.99366741849901,53.275253622478836,55.987239150620475
4442,41.099701043940414,56.66765302739448,37.73615622941682,28.538212989399913,58.05880790675959,52.0426692802405,56.33646461821269
4443,46.127367209059784,24.692144632745283,36.7065082360115,31.739550415847287,54.56235403603264,54.74544572726197,58.412623204254096
4444,83.6733258850427,52.522247620245054,38.178021386613324,35.82160748014547,56.7663812154831,52.40223020173913,55.37996723603124
4445,68.93586027568773,97.92364924371387,33.75256447467113,36.46719795787901,60.22978976295556,53.144778524977156,53.911111475928514
4446,48.59479593059658,137.49714582580512,30.76437498917977,29.979921738500796,60.4047433074122,53.64535226788874,54.5124762532689
4447,78.45121251794205,135.06607559054166,35.566475091190945,33.296302093994605,60.93522477960511,53.20671887894363,53.71978489380406
4448,78.0667168207511,48.763988955573694,34.82315553754168,29.579827874299887,59.801870483761974,52.41014161666821,55.57618655895435
4449,47.068683219101594,101.37392195527138,36.59346719919744,37.87932596971507,57.45810893022482,52.40223020173913,57.59483809487701
4450,69.13318232620186,0.1441742055341494,34.727104629345206,34.467426936491115,55.55583023660557,52.42304808322895,55.77800099956231
4451,68.3120105683319,72.03011563445455,35.63616214029917,31.466300300648076,55.204593840251725,54.62162752880689,57.669799460740634
4452,42.86269580589478,100.62656000651015,36.12610715354259,34.85645219773062,58.183611028017594,53.82376255819846,57.748287862653356
4453,51.756539165566856,60.55861961040132,36.52314449369102,33.974774144858706,60.818767229938445,49.543789573571054,54.11450986281477
4454,40.447884183762135,79.540566872409,34.98200486506984,30.388870925495244,53.47330200266697,53.46043036794808,55.803380440627805
4455,45.731149505150775,113.67217553805548,36.12610715354259,29.38171800040647,57.11383712266585,52.820243643768386,52.93862592251009
4456,63.47574223606092,69.70794098777735,34.35306976378142,34.92191488994687,49.73921020366731,56.31176066488498,55.77538804489573
4457,49.63703433037398,55.10476768517759,35.78350703182349,37.9692780900023,57.88996612066307,54.86026197302784,56.93845114083291
4458,99.88158226666602,84.38435374865693,37.352436237017734,28.479290459874406,58.70876475230176,48.692853105484105,56.31415225616298
4459,46.09090439055526,54.99552416848004,32.99692198216007,28.88102373142177,57.75280498928322,51.68180242671067,55.78732594441185
4460,40.51239619060025,13.90853952368752,37.316885204480535,32.44957267792656,57.86021983344414,52.23258229289701,53.644075860641216
4461,62.12370305653022,13.620357723618916,42.788687400811924,30.649366107044,53.756972979398476,55.52798231016751,55.673744443576766
4462,52.33095352737587,6.076084708827994,35.27186073673472,33.936054701435694,54.43873760482793,51.65864764799325,53.376476822109026
4463,45.00931917030945,77.89377147275098,35.54746075502044,27.199581078237728,55.59389273540084,54.30182367603609,54.4499060978864
4464,43.99928454633319,3.7537564240524195,39.64879172644868,37.06453359698987,59.890323074358996,49.71255391161317,56.18865918352786
4465,75.56485741580512,19.975711087409923,34.0304066340262,31.032746710351297,56.567949000983106,52.40223020173913,54.96934831610733
4466,62.065760647890016,105.99870012890786,38.94869609129033,33.07837339035113,53.735910551053905,49.291187421793765,54.50014941868566
4467,90.64135147329296,71.15771167204787,35.65984814233326,42.85559457734854,60.47168714831117,51.03670306426996,54.71622429853675
4468,57.34051024576265,9.00079808574794,38.23656778903594,33.87273307459761,58.128396563070744,51.387523149253745,56.24042583153291
4469,50.89098400074903,16.171058860634723,35.559355508635505,32.015368760331135,57.22625891468811,54.511871258397505,54.62796442789168
4470,58.07645554777321,71.95304182031141,35.1758646374547,25.700347652909837,53.25396170869672,50.03587132952509,55.028804502769155
4471,44.303858356517964,75.84138080623353,40.30121365418905,36.62222647185125,50.64144599964072,57.73368580094721,56.40433321662609
4472,58.79694747125674,76.35177153251098,36.12610715354259,32.90242351959078,53.98970705333402,53.83047811175648,54.8255781173606
4473,38.73114577321186,69.14155002289553,34.35067218371754,33.2200714103213,57.97065239528413,55.50291477517627,54.76028763775228
4474,53.10848668895404,2.329669840349385,30.29427453721569,32.30348066714307,58.57653497436875,51.14095514332262,55.063010680994324
4475,67.7892647248901,82.74446207462168,33.50924736757596,31.754488778674464,58.097156867304,54.44091656478691,58.840983144473945
4476,54.74810216670432,130.7682989433968,37.0463732737762,34.44073973601249,57.51446444829713,52.8452256269776,55.22895236816536
4477,49.87145308782731,89.58214699201497,34.24768050895021,38.4138982950385,57.015988238479395,51.90003075105981,58.24077861432062
4478,59.85930612662784,11.594056584623193,36.32946048133012,32.84734663843892,55.509882658790644,52.40223020173913,54.84707856836301
4479,79.22240001510221,90.50057155551492,28.648682304216997,29.777970834033837,59.69668401197727,54.945870741864674,55.88364234115276
4480,39.28358045359179,181.34640180901505,35.85245534794178,33.710439719916636,57.56165233551174,50.45629335389407,55.92861620507861
4481,77.32381299557737,13.54681501848091,38.783940374508376,34.53880852668002,57.151298859299416,49.34787988486927,54.54318145522946
4482,55.4690282502218,60.52707133814955,36.12610715354259,37.70616174128514,56.752903378797896,54.2162401348057,55.06076760675553
4483,51.68714324711565,139.0357509180524,34.05202806547102,31.023245716593227,59.84763764638018,52.85974721425232,57.335608900076906
4484,45.759872601606936,108.12806288768734,35.05591332698709,29.726279515277643,58.76474926671356,51.31426255637991,54.00187492706345
4485,53.30396107222793,50.70119517654799,39.837998082320176,29.10136077989342,60.0680228972282,52.40223020173913,56.24937224356394
4486,63.52636524743213,14.44251825790041,34.81268890911551,34.90703209115084,57.9386532057024,52.353354519769084,55.883831352658696
4487,52.95425500211147,13.035878314948175,35.62432402566089,28.980841646581833,59.82666612986574,53.07219200057087,55.46041839182218
4488,73.04103329372785,59.57402108622154,35.106257951535376,38.93767881676591,61.57229828218652,51.73087766949818,58.61807228896728
