specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,correction,s_tensor,aniso_type,NLT_beta
AX13-8a,AX13-8,AX13,4.44e-07,1.5236365196243947e-07,-3.579037744273532e-07,5.668638900271546e-08,-2.5656878522627634e-07,4.8738962334212326e-08,4.13864663190186e-08,-1.3829807083087008e-07,3.796347497279117e-09,5.788120211727418e-09,3e-05,ZI,813.0,1,,,
AX13-8a,AX13-8,AX13,2.39e-07,2.0826850257574197e-07,-1.7946144133386175e-07,5.452455476313209e-08,-1.481271885990385e-07,-3.1051068251418586e-09,6.9158767671185624e-09,-2.081304834119412e-07,2.0435293960579034e-09,4.020893152009432e-09,3e-05,IZ,823.0,1,,,
AX13-8a,AX13-8,AX13,1.67e-07,2.4140645245121406e-07,-1.3225408023943066e-07,3.07764885450582e-08,-9.721453601626733e-08,5.719525280422134e-09,1.6784723853453022e-08,-2.4075430496838516e-07,1.4279054775802087e-09,3.424245255439204e-09,3e-05,ZI,828.0,1,,,
AX13-8a,AX13-8,AX13,1.04e-07,2.6546241323238514e-07,-7.952116764110124e-08,2.614522961524872e-08,-6.171556420678495e-08,-2.476089749185777e-08,9.761964980900463e-09,-2.6412477133784895e-07,8.892345489122258e-10,3.072794780012215e-09,3e-05,IZ,833.0,1,,,
AX13-8a,AX13-8,AX13,1.04e-07,2.5944636060348984e-07,-7.89987812609432e-08,2.7355780713154824e-08,-6.18615698221395e-08,-5.104841696378327e-09,1.008956476581888e-08,-2.59199836621259e-07,8.892345489122258e-10,2.991052372425696e-09,3e-05,ZI,835.0,1,,,
AX13-8a,AX13-8,AX13,6.66e-08,2.785456888510252e-07,-5.190102418408327e-08,1.2556179200163007e-08,-3.980183478856971e-08,-1.6973792634318804e-08,1.5691441808155253e-08,-2.7758488754808063e-07,5.694521245918676e-10,2.844981676472229e-09,3e-05,IZ,837.0,1,,,
AX13-8a,AX13-8,AX13,6.63e-08,2.741103044957341e-07,-5.071428567339438e-08,1.5698693826308538e-08,-3.9715264581583343e-08,-1.7120641959613184e-09,9.41980431719226e-09,-2.7394305093131815e-07,5.66887024931544e-10,2.785843226065565e-09,3e-05,ZI,839.0,1,,,
AX13-8a,AX13-8,AX13,3.28e-08,2.863511288377444e-07,-2.4574543937818594e-08,5.899826013551279e-09,-2.0907506863757026e-08,-7.2474703398616274e-09,7.281283882293942e-09,-2.861667801568672e-07,2.804508961953943e-10,2.656895728336724e-09,3e-05,IZ,843.0,1,,,
AX13-8a,AX13-8,AX13,3.11e-08,2.8529973459534037e-07,-2.430923063438755e-08,6.106056690136357e-09,-1.841160986065573e-08,1.2768847638120181e-08,1.596865999580607e-08,-2.845661557320274e-07,2.659153314535598e-10,2.6128675044066214e-09,3e-05,ZI,848.0,1,,,
AX13-8a,AX13-8,AX13,2.04e-08,2.9147613399758984e-07,-1.6826961888639526e-08,4.4773083722975914e-09,-1.0628596489547758e-08,-5.430436728504795e-09,6.522983183402266e-09,-2.9135253171631734e-07,1.744267769020135e-10,2.5966158104093736e-09,3e-05,IZ,853.0,1,,,
AX13-8a,AX13-8,AX13,1.89e-08,2.920166413410853e-07,-1.5801796711229203e-08,2.786283103859995e-09,-9.987484526252361e-09,-1.0583035160164278e-08,2.6297450620778035e-09,-2.918129582932109e-07,1.6160127860039487e-10,2.595785803877659e-09,3e-05,ZI,858.0,1,,,
AX13-8a,AX13-8,AX13,8.5e-07,2.5580191285849952e-08,-6.75436373559258e-07,1.4233676881623487e-07,-4.960100296526999e-07,6.0187941921433e-09,2.4520452366339456e-08,4.107032802811986e-09,7.26778237091723e-09,1.0709291081851563e-08,3e-05,P,373.0,1,,,
AX13-8a,AX13-8,AX13,8.38e-07,1.019709404647134e-08,-6.765270405041767e-07,1.3027857359449337e-07,-4.770562406350474e-07,3.571615899839422e-09,8.894519067805201e-09,-3.4802036447663736e-09,7.16517838450428e-09,6.900118086270829e-09,3e-05,P,573.0,1,,,
AX13-8a,AX13-8,AX13,8.070000000000001e-07,5.1702361549727726e-08,-6.609033244984284e-07,8.114872449780944e-08,-4.5592837176392493e-07,1.0882849231267214e-08,4.974385165367634e-08,-8.95806927218761e-09,6.900118086270829e-09,6.669259116841693e-09,3e-05,P,698.0,1,,,
AX13-8a,AX13-8,AX13,7.76e-07,5.39016483389668e-08,-6.280733546239685e-07,9.274580390620885e-08,-4.4620407558558413e-07,7.016159616161787e-09,4.869156064939e-08,-2.2029369474067063e-08,6.635057788037376e-09,8.798291834910384e-09,3e-05,P,748.0,1,,,
AX13-8a,AX13-8,AX13,6.73e-07,7.817759474391266e-08,-5.401574740135097e-07,4.9158181060970574e-08,-3.9842486933187473e-07,2.7694057686099e-09,2.5302840296047548e-08,-7.391774472063486e-08,5.75437357132623e-09,5.258454303663642e-09,3e-05,P,793.0,1,,,
AX13-8a,AX13-8,AX13,4.44e-07,1.8133889259573316e-07,-3.579037744273532e-07,5.668638900271546e-08,-2.5656878522627634e-07,-6.446066688535826e-09,4.32004419666423e-09,-1.8117278882390882e-07,3.796347497279117e-09,3.3453174736721954e-09,3e-05,P,813.0,1,,,
AX13-8a,AX13-8,AX13,1.67e-07,2.5066431555125484e-07,-1.3225408023943066e-07,3.07764885450582e-08,-9.721453601626733e-08,-2.125248282096888e-09,-3.6940790544632525e-10,-2.5065503375818706e-07,1.4279054775802087e-09,3.4628845414370326e-09,3e-05,P,828.0,1,,,
AX13-8a,AX13-8,AX13,1.04e-07,2.6577417454055226e-07,-7.89987812609432e-08,2.7355780713154824e-08,-6.18615698221395e-08,-7.609089421724343e-09,1.50517334675656e-08,-2.652384944356786e-07,8.892345489122258e-10,3.3346295584208462e-09,3e-05,P,835.0,1,,,
AX13-8a,AX13-8,AX13,6.63e-08,2.856347512710288e-07,-5.071428567339438e-08,1.5698693826308538e-08,-3.9715264581583343e-08,-7.855937273559705e-09,1.6668151655490273e-08,-2.850397658285699e-07,5.66887024931544e-10,2.616401653530203e-09,3e-05,P,839.0,1,,,
AX13-8a,AX13-8,AX13,3.11e-08,2.9179960869068026e-07,-2.430923063438755e-08,6.106056690136357e-09,-1.841160986065573e-08,-1.465237554711282e-08,3.742525719230004e-09,-2.9140746906025143e-07,2.659153314535598e-10,2.5907506569269653e-09,3e-05,P,848.0,1,,,
AX13-9a,AX13-9,AX13,7.1e-07,0.0,-2.881681561418627e-07,2.1636277175778138e-07,-6.117567039134832e-07,0.0,0.0,0.0,9.106103794149233e-09,0.0,3e-05,ZI,273.0,1,,,
AX13-9a,AX13-9,AX13,7.1e-07,1.0848769735780797e-08,-2.935027452479575e-07,2.1090311750795737e-07,-6.111268391727999e-07,-6.588071049621835e-09,-8.489306089043957e-09,1.4915786106166834e-09,7.588419828457694e-09,1.0724091404000426e-08,3e-05,ZI,373.0,1,,,
AX13-9a,AX13-9,AX13,7.06e-07,8.782336377182607e-09,-3.018023294725978e-07,2.1211022974110223e-07,-6.01963956033989e-07,6.348846637078833e-09,-2.917503193122801e-09,-5.320691095990819e-09,7.5456681674523e-09,1.0678746431202276e-08,3e-05,IZ,473.0,1,,,
AX13-9a,AX13-9,AX13,7e-07,5.045288472281901e-09,-3.3160855969901934e-07,1.5675064805426278e-07,-5.962088539001333e-07,6.51544744427484e-12,-4.931378754798128e-09,1.0660191809770137e-09,7.481540675944206e-09,1.05653921085291e-08,3e-05,ZI,573.0,1,,,
AX13-9a,AX13-9,AX13,6.76e-07,2.98005281460775e-08,-2.9774085600435375e-07,1.9188088791942772e-07,-5.757674074807001e-07,-1.5704020899419023e-08,-2.451691022364422e-08,-6.3542362610731974e-09,7.225030709911833e-09,1.0263181575149904e-08,3e-05,IZ,673.0,1,,,
AX13-9a,AX13-9,AX13,6.7e-07,5.655012262125895e-08,-3.17866890237839e-07,1.5366285863040774e-07,-5.694281043011989e-07,3.067502029557432e-08,4.7431053615708464e-08,-2.6934459803969445e-09,7.160903218403741e-09,1.0134606765517116e-08,3e-05,ZI,698.0,1,,,
AX13-9a,AX13-9,AX13,6.55e-07,2.881616092445978e-08,-2.5478315688704755e-07,2.3428512270240488e-07,-5.560764553970877e-07,-1.752829100677682e-08,-1.922649981379365e-08,-1.2388375588280424e-08,7.000584489633507e-09,9.983800117720192e-09,3e-05,IZ,723.0,1,,,
AX13-9a,AX13-9,AX13,6.429999999999999e-07,2.1087658257355688e-08,-2.687732048462837e-07,2.0475031331534483e-07,-5.470715433596648e-07,1.645712083217685e-08,7.71955834363394e-09,-1.0689290138890603e-08,6.87232950661732e-09,9.756802254674292e-09,3e-05,ZI,748.0,1,,,
AX13-9a,AX13-9,AX13,5.93e-07,6.25112939799219e-08,-2.4284319234450403e-07,1.732183656853139e-07,-5.125149575585469e-07,2.757782530877224e-08,4.737225170139613e-08,-3.00498784527098e-08,6.337933744049877e-09,9.200457668591391e-09,3e-05,IZ,773.0,1,,,
AX13-9a,AX13-9,AX13,5.54e-07,5.204243063213077e-08,-2.340644031452228e-07,1.496904307860193e-07,-4.792938869956163e-07,3.2905378698363244e-08,2.7655105187973365e-08,-2.9340173753056987e-08,5.921105049247272e-09,8.53389040301018e-09,3e-05,ZI,793.0,1,,,
AX13-9a,AX13-9,AX13,4.64e-07,9.097912988719443e-08,-1.8181174620871177e-07,1.614200218077148e-07,-3.952012974423741e-07,-1.89428464203289e-09,-1.2126180251593454e-08,-9.014748755917615e-08,4.9591926766258745e-09,7.609435383625796e-09,3e-05,IZ,803.0,1,,,
AX13-9a,AX13-9,AX13,3.59e-07,1.2812667663451673e-07,-1.5590504379128464e-07,1.153636638061624e-07,-3.021023707183649e-07,3.822518733185139e-08,-1.4499828000013558e-08,-1.214291369763489e-07,3.836961575234243e-09,6.1609319145392e-09,3e-05,ZI,813.0,1,,,
AX13-9a,AX13-9,AX13,2.1e-07,1.9322064342983434e-07,-8.499670649732957e-08,6.688581258516576e-08,-1.800051331474436e-07,1.3937032144072411e-08,-7.048010532399077e-09,-1.9258842574253903e-07,2.244462202783262e-09,4.677791725189197e-09,3e-05,IZ,823.0,1,,,
AX13-9a,AX13-9,AX13,1.53e-07,2.2221493850139808e-07,-7.660339442915525e-08,4.0047286817029425e-08,-1.2624236523657916e-07,2.684802361253382e-08,-5.5950346896528524e-09,-2.205161175699013e-07,1.6352510334563766e-09,4.102168906248228e-09,3e-05,ZI,828.0,1,,,
AX13-9a,AX13-9,AX13,9.99e-08,2.498551837221569e-07,-4.336895837634007e-08,3.81005608941121e-08,-8.153214524900801e-08,8.507666096163551e-09,-2.1264979324995716e-09,-2.49701242401739e-07,1.0677227336097517e-09,3.736263583006871e-09,3e-05,IZ,833.0,1,,,
AX13-9a,AX13-9,AX13,9.910000000000001e-08,2.4358059780570505e-07,-4.440903121457472e-08,3.570577781425366e-08,-8.107863699681983e-08,2.0911026537993773e-08,-5.0825819085915625e-09,-2.426281186459113e-07,1.0591724014086728e-09,3.641691436046636e-09,3e-05,ZI,835.0,1,,,
AX13-9a,AX13-9,AX13,5.74e-08,2.6714623045080675e-07,-2.7549032017024503e-08,1.802758140220476e-08,-4.701932734218812e-08,9.81077735422741e-09,-3.990866268307491e-11,-2.669660193715297e-07,6.134863354274249e-10,3.4221322721560934e-09,3e-05,IZ,837.0,1,,,
AX13-9a,AX13-9,AX13,5.79e-08,2.580400870292949e-07,-2.609836688400126e-08,2.0537389601525896e-08,-4.742890336433262e-08,2.00690547302231e-08,-6.333220299757749e-09,-2.5718050057684415e-07,6.188302930530994e-10,3.318032434285739e-09,3e-05,ZI,839.0,1,,,
AX13-9a,AX13-9,AX13,2.9500000000000006e-08,2.6928100871990054e-07,-1.2870851286281486e-08,8.073869791445457e-09,-2.528643537071232e-08,1.593269035091086e-08,-7.752057538050789e-09,-2.686974444227483e-07,3.1529349991479164e-10,3.1580257641990503e-09,3e-05,IZ,843.0,1,,,
AX13-9a,AX13-9,AX13,2.74e-08,2.6901811657186747e-07,-1.2467453049905865e-08,8.346232360004473e-09,-2.292734218877555e-08,2.7341529281517696e-08,-1.8169693819212578e-09,-2.676189201881809e-07,2.9284887788695896e-10,3.123939958152045e-09,3e-05,ZI,848.0,1,,,
AX13-9a,AX13-9,AX13,1.79e-08,2.7389349581526466e-07,-8.856316361475153e-09,4.828620431413014e-09,-1.4787159471474175e-08,2.096098725916704e-08,-9.743817584838718e-09,-2.7291636462825167e-07,1.9131368299914472e-10,3.0840592002016562e-09,3e-05,IZ,853.0,1,,,
AX13-9a,AX13-9,AX13,1.62e-08,2.7627042217648606e-07,-8.351869490377397e-09,4.019483342808559e-09,-1.3286460389155108e-08,1.6020608201613293e-08,-1.4652451798350686e-08,-2.754160342803615e-07,1.7314422707185162e-10,3.0936565327489804e-09,3e-05,ZI,858.0,1,,,
AX13-9a,AX13-9,AX13,7.1e-07,5.01344002272483e-09,-2.935027452479575e-07,2.1090311750795737e-07,-6.111268391727999e-07,4.006258775964792e-09,2.3244822645136363e-09,1.918659345330951e-09,7.588419828457694e-09,1.0429267702266225e-08,3e-05,P,373.0,1,,,
AX13-9a,AX13-9,AX13,7e-07,4.5771547227095265e-09,-3.3160855969901934e-07,1.5675064805426278e-07,-5.962088539001333e-07,2.3206610843908976e-09,3.662687716115059e-09,-1.466150122339334e-09,7.481540675944206e-09,7.171591133655088e-09,3e-05,P,573.0,1,,,
AX13-9a,AX13-9,AX13,6.7e-07,2.061987654198033e-08,-3.17866890237839e-07,1.5366285863040774e-07,-5.694281043011989e-07,1.1993674100617907e-08,1.4560124316900772e-08,-8.32669622665993e-09,7.160903218403741e-09,5.557715930701411e-09,3e-05,P,698.0,1,,,
AX13-9a,AX13-9,AX13,6.429999999999999e-07,3.482455405337491e-08,-2.687732048462837e-07,2.0475031331534483e-07,-5.470715433596648e-07,1.7800870078687925e-08,2.1717933369267353e-08,-2.059635792139395e-08,6.87232950661732e-09,6.102799608520203e-09,3e-05,P,748.0,1,,,
AX13-9a,AX13-9,AX13,5.54e-07,7.284751866104397e-08,-2.340644031452228e-07,1.496904307860193e-07,-4.792938869956163e-07,8.563289288297624e-09,5.6642178070649416e-09,-7.212036944074957e-08,5.921105049247272e-09,4.488924405566524e-09,3e-05,P,793.0,1,,,
AX13-9a,AX13-9,AX13,3.59e-07,1.692667792260652e-07,-1.5590504379128464e-07,1.153636638061624e-07,-3.021023707183649e-07,1.6043527951646793e-08,3.4693917925075894e-09,-1.6846902113154307e-07,3.836961575234243e-09,3.2491262364100557e-09,3e-05,P,813.0,1,,,
AX13-9a,AX13-9,AX13,1.53e-07,2.3582065575947195e-07,-7.660339442915525e-08,4.0047286817029425e-08,-1.2624236523657916e-07,2.3057607577459273e-08,-1.2567461639836081e-08,-2.3435397868088887e-07,1.6352510334563766e-09,2.7104553077420725e-09,3e-05,P,828.0,1,,,
AX13-9a,AX13-9,AX13,9.910000000000001e-08,2.483270549393451e-07,-4.440903121457472e-08,3.570577781425366e-08,-8.107863699681983e-08,1.4151345698655974e-08,-4.332844269307787e-09,-2.4788564317100653e-07,1.0591724014086728e-09,2.5308983315194115e-09,3e-05,P,835.0,1,,,
AX13-9a,AX13-9,AX13,5.79e-08,2.684875199596862e-07,-2.609836688400126e-08,2.0537389601525896e-08,-4.742890336433262e-08,1.570592575361282e-08,-3.1836645157400314e-09,-2.680088367024045e-07,6.188302930530994e-10,2.488146670514016e-09,3e-05,P,839.0,1,,,
AX13-9a,AX13-9,AX13,2.74e-08,2.742055595232785e-07,-1.2467453049905865e-08,8.346232360004473e-09,-2.292734218877555e-08,1.3789371267152381e-08,-1.473738484759806e-08,-2.734617918492173e-07,2.9284887788695896e-10,3.0674316771371247e-09,3e-05,P,848.0,1,,,
AX15-6a,AX15-6,AX15,1.9e-08,0.0,-1.160392477105539e-08,-6.9999349475275e-09,1.3317276021697169e-08,0.0,0.0,0.0,3.6552670159613124e-10,0.0,3e-05,ZI,273.0,1,,,
AX15-6a,AX15-6,AX15,1.91e-08,8.269927056710035e-10,-1.1194626520080984e-08,-7.076949113798292e-09,1.3762526233094309e-08,-1.5311567504010482e-10,8.126588730340767e-10,-7.621113373031403e-12,1.6331134504061066e-10,2.2975110155177894e-10,3e-05,ZI,373.0,1,,,
AX15-6a,AX15-6,AX15,1.8300000000000002e-08,2.232459895398e-09,-1.1498518612967103e-08,-4.669064234191191e-09,1.3448937091244267e-08,1.0184078710054116e-09,-1.981816283057421e-09,-1.382997217753631e-10,1.5647107927974743e-10,2.2067975086583011e-10,3e-05,IZ,473.0,1,,,
AX15-6a,AX15-6,AX15,1.78e-08,2.50403689812086e-09,-1.121923804673559e-08,-4.329143666430648e-09,1.3123536595220206e-08,-4.242498108583913e-10,2.422449407609414e-09,-4.71117557208558e-10,1.5219591317920787e-10,2.1223605585471178e-10,3e-05,ZI,573.0,1,,,
AX15-6a,AX15-6,AX15,1.6e-08,5.1427397156315256e-09,-8.710387520085531e-09,-6.90376807779767e-09,1.1509436805418418e-08,-2.1185041643329453e-09,4.680915847600666e-09,-2.207684672201258e-10,1.368053152172655e-10,1.9226653508561577e-10,3e-05,IZ,673.0,1,,,
AX15-6a,AX15-6,AX15,1.58e-08,1.130021081151834e-09,-8.902914778065463e-09,-6.141709518273777e-09,1.1517704313258298e-08,5.107623519176395e-10,-2.2828087860291033e-10,-9.818132735787413e-10,1.3509524877704967e-10,1.8569187771729882e-10,3e-05,ZI,698.0,1,,,
AX15-6a,AX15-6,AX15,1.46e-08,2.6268507042041063e-09,-8.715609139552944e-09,-5.257591565667995e-09,1.0466894871697047e-08,-1.2347078814640194e-09,2.3101733848918835e-09,-1.9733221066368994e-10,1.2483485013575475e-10,1.7654313811879718e-10,3e-05,IZ,723.0,1,,,
AX15-6a,AX15-6,AX15,1.45e-08,1.5112731992302144e-09,-8.030653184203798e-09,-6.1398979766949105e-09,1.0395203810932001e-08,-4.4545057205732257e-10,8.434405158038103e-10,-1.1722323007262399e-09,1.2397981691564687e-10,1.699796579409937e-10,3e-05,ZI,748.0,1,,,
AX15-6a,AX15-6,AX15,1.38e-08,9.905484381112505e-10,-8.512840950225823e-09,-4.974502606035253e-09,9.655354099084443e-09,-2.197119688044786e-10,5.058295103374559e-10,-8.228300951475143e-10,1.179945843748915e-10,1.632822444587165e-10,3e-05,IZ,773.0,1,,,
AX15-6a,AX15-6,AX15,1.41e-08,1.4278220566205693e-09,-9.094634667212982e-09,-5.103670948969454e-09,9.489476440487804e-09,7.144994892932663e-10,6.6661777131993e-10,-1.04105093637742e-09,1.2055968403521522e-10,1.6225367757818772e-10,3e-05,ZI,793.0,1,,,
AX15-6a,AX15-6,AX15,1.3e-08,1.3596912936221073e-09,-8.27551324473511e-09,-3.964961600271481e-09,9.208417890418874e-09,3.1786757659205825e-10,-6.108876086971856e-10,-1.1724064769709718e-09,1.1115431861402822e-10,1.5243590183812274e-10,3e-05,IZ,803.0,1,,,
AX15-6a,AX15-6,AX15,1.27e-08,2.8681133187861636e-09,-8.105447024569778e-09,-3.866099912300889e-09,8.980256121069153e-09,-5.84871480329718e-10,1.6509655017996714e-09,-2.271191817694592e-09,1.0858921895370448e-10,1.4478366159931963e-10,3e-05,ZI,813.0,1,,,
AX15-6a,AX15-6,AX15,1.12e-08,3.451469409973427e-09,-7.253239321650064e-09,-3.4440912478637294e-09,7.808249151971122e-09,-2.945518373511362e-10,-4.183086249926642e-10,-3.4133412072853387e-09,9.576372065208584e-11,1.258504630419534e-10,3e-05,IZ,823.0,1,,,
AX15-6a,AX15-6,AX15,1.02e-08,6.391716004239651e-09,-6.967598494008555e-09,-1.958503609133685e-09,7.187268941628665e-09,4.2899267394272267e-10,-9.253651734004728e-10,-6.309809669111603e-09,8.721338845100675e-11,1.0675253259349172e-10,3e-05,ZI,828.0,1,,,
AX15-6a,AX15-6,AX15,6.620000000000001e-09,6.8903472430913435e-09,-4.068696705827212e-09,-2.2646075351103992e-09,4.70549251703921e-09,-1.122835642166988e-09,-5.767711046124966e-11,-6.79799960297033e-09,5.6603199171143606e-11,7.673798109772731e-11,3e-05,IZ,833.0,1,,,
AX15-6a,AX15-6,AX15,6.559999999999999e-09,1.1476057769706409e-08,-3.967770363562782e-09,-2.1903269160226627e-09,4.742664477166766e-09,4.2914798886871585e-10,-5.249535323462749e-10,-1.1456009677290166e-08,5.609017923907884e-11,8.885650689716194e-11,3e-05,ZI,835.0,1,,,
AX15-6a,AX15-6,AX15,2.59e-09,1.2448946192157094e-08,-1.5430925719023437e-09,-1.0213506929304856e-09,1.8121280519296164e-09,-6.598897603081588e-10,-1.0619061386926763e-09,-1.2386006707251124e-08,2.2145360400794852e-11,9.66256014619682e-11,3e-05,IZ,837.0,1,,,
AX15-6a,AX15-6,AX15,2.67e-09,1.6205914904814883e-08,-1.5878377754985631e-09,-1.1200963360321349e-09,1.8311350023160946e-09,3.4941340731786674e-10,-4.0923039481788605e-10,-1.6196978689152027e-08,2.282938697688118e-11,1.2606417378532853e-10,3e-05,ZI,839.0,1,,,
AX15-6a,AX15-6,AX15,1.06e-09,1.780778648092606e-08,-7.389682487069682e-10,-5.508099571424282e-10,5.235783785792849e-10,9.43599421967247e-10,-9.430340385339032e-10,-1.775774665556648e-08,9.06335213314384e-12,1.4819815035350718e-10,3e-05,IZ,843.0,1,,,
AX15-6a,AX15-6,AX15,1.15e-09,2.147535701588983e-08,-7.124314458380909e-10,-6.127877164878579e-10,6.628971635952623e-10,1.0631907245352407e-09,-6.389552936140033e-11,-2.1448927754191313e-08,9.832882031240957e-12,1.7811852483165662e-10,3e-05,ZI,848.0,1,,,
AX15-6a,AX15-6,AX15,1.06e-09,2.2224391713724245e-08,-7.152962969525651e-10,-3.0215298560870024e-10,7.215641210964528e-10,9.323348183468322e-10,-9.162943176586138e-10,-2.2185913178298063e-08,9.06335213314384e-12,1.8405542888767725e-10,3e-05,IZ,853.0,1,,,
AX15-6a,AX15-6,AX15,9.6e-10,2.5693608430081593e-08,-5.817217253937343e-10,-4.46370779388298e-10,6.196393802149926e-10,1.4651980320217985e-10,-1.0228462873333315e-09,-2.5672822820603852e-08,8.208318913035929e-12,2.147702527188901e-10,3e-05,ZI,858.0,1,,,
AX15-6a,AX15-6,AX15,1.91e-08,2.859694996783751e-09,-1.1194626520080984e-08,-7.076949113798292e-09,1.3762526233094309e-08,-6.165082683877528e-10,2.7919486108300347e-09,-5.287706614206261e-11,1.6331134504061066e-10,9.458804997443747e-10,3e-05,P,373.0,1,,,
AX15-6a,AX15-6,AX15,1.78e-08,7.0753780215995645e-09,-1.121923804673559e-08,-4.329143666430648e-09,1.3123536595220206e-08,-1.7326559393401928e-09,6.848123345895241e-09,-4.025968005435214e-10,1.5219591317920787e-10,8.229694743538626e-10,3e-05,P,573.0,1,,,
AX15-6a,AX15-6,AX15,1.58e-08,1.2135631235413572e-09,-8.902914778065463e-09,-6.141709518273777e-09,1.1517704313258298e-08,-4.680696815303312e-10,8.086591731936848e-10,-7.74413694133346e-10,1.3509524877704967e-10,8.02234918766246e-10,3e-05,P,698.0,1,,,
AX15-6a,AX15-6,AX15,1.45e-08,1.1009587936004083e-09,-8.030653184203798e-09,-6.1398979766949105e-09,1.0395203810932001e-08,9.081094865397192e-10,8.0078112285053e-12,-6.224012376449477e-10,1.2397981691564687e-10,8.120678007974868e-10,3e-05,P,748.0,1,,,
AX15-6a,AX15-6,AX15,1.41e-08,2.0249014765328157e-09,-9.094634667212982e-09,-5.103670948969454e-09,9.489476440487804e-09,7.400858652935541e-10,-9.904609538942096e-10,-1.603585358023838e-09,1.2055968403521522e-10,7.620483574211741e-10,3e-05,P,793.0,1,,,
AX15-6a,AX15-6,AX15,1.27e-08,4.288507331704783e-09,-8.105447024569778e-09,-3.866099912300889e-09,8.980256121069153e-09,1.8155170444000982e-10,-6.328356763685479e-10,-4.237670718616038e-09,1.0858921895370448e-10,6.368287423363708e-10,3e-05,P,813.0,1,,,
AX15-6a,AX15-6,AX15,1.02e-08,1.0049379475057573e-08,-6.967598494008555e-09,-1.958503609133685e-09,7.187268941628665e-09,2.690814917290811e-10,-6.890238114908534e-10,-1.00221189960864e-08,8.721338845100675e-11,1.961873723537598e-10,3e-05,P,828.0,1,,,
AX15-6a,AX15-6,AX15,6.559999999999999e-09,1.522385607524715e-08,-3.967770363562782e-09,-2.1903269160226627e-09,4.742664477166766e-09,3.756485384732194e-10,-1.264252109370834e-10,-1.5218695694487817e-08,5.609017923907884e-11,1.4428685589320969e-10,3e-05,P,835.0,1,,,
AX15-6a,AX15-6,AX15,2.67e-09,2.0055155439427895e-08,-1.5878377754985631e-09,-1.1200963360321349e-09,1.8311350023160946e-09,4.5767198923168493e-10,-5.088335804463124e-11,-2.0049868002901192e-08,2.282938697688118e-11,1.2440733352570078e-10,3e-05,P,839.0,1,,,
AX15-6a,AX15-6,AX15,1.15e-09,2.4483495727628202e-08,-7.124314458380909e-10,-6.127877164878579e-10,6.628971635952623e-10,3.154420342401976e-10,-1.661450017554345e-09,-2.4425020843532387e-08,9.832882031240957e-12,7.152352886202661e-10,3e-05,P,848.0,1,,,
AX15-7a,AX15-7,AX15,2.2200000000000004e-08,0.0,-1.3796909663648311e-08,-5.658525035243577e-09,1.644586203756585e-08,0.0,0.0,0.0,4.2708909344390077e-10,0.0,3e-05,ZI,273.0,1,,,
AX15-7a,AX15-7,AX15,2.2200000000000004e-08,9.340085511156436e-10,-1.3841462240591405e-08,-5.0652558841774815e-09,1.6601117609067407e-08,5.887903997758358e-10,-7.246940767938999e-10,-2.2722978431372053e-11,1.898173748639559e-10,2.672358420621523e-10,3e-05,ZI,373.0,1,,,
AX15-7a,AX15-7,AX15,2.15e-08,7.808055325792238e-10,-1.3053510245120603e-08,-5.115614726218556e-09,1.6299888228249523e-08,-3.02846218859096e-10,6.984221527505738e-10,-1.7363163299447485e-10,1.8383214232320052e-10,2.5937401374629363e-10,3e-05,IZ,473.0,1,,,
AX15-7a,AX15-7,AX15,2.09e-08,4.511955915579361e-10,-1.2574918076221276e-08,-5.183007216154355e-09,1.5868770323299004e-08,1.6559807982124364e-10,-2.3849138366430115e-10,-3.453644418852642e-10,1.7870194300255305e-10,2.5091546786807053e-10,3e-05,ZI,573.0,1,,,
AX15-7a,AX15-7,AX15,1.91e-08,2.4763903044926516e-09,-1.1556274317504016e-08,-4.645592489419119e-09,1.4480365821375156e-08,-7.326062341892881e-10,2.3235844034911804e-09,-4.435679944097994e-10,1.6331134504061066e-10,2.2915049819459876e-10,3e-05,IZ,673.0,1,,,
AX15-7a,AX15-7,AX15,1.88e-08,1.6184794942921513e-09,-1.1375598928753609e-08,-4.4351606904632184e-09,1.429563215328058e-08,-2.5342454082196374e-10,1.406026966836247e-09,-7.604867152571555e-10,1.6074624538028694e-10,2.2313746099428728e-10,3e-05,ZI,698.0,1,,,
AX15-7a,AX15-7,AX15,1.81e-08,1.8163106257470277e-09,-1.0820543458012001e-08,-4.593048195627683e-09,1.376334797736056e-08,-5.654442585433702e-10,1.5847404773987036e-09,-6.839990489584227e-10,1.547610128395316e-10,2.1586329276620668e-10,3e-05,IZ,723.0,1,,,
AX15-7a,AX15-7,AX15,1.81e-08,1.2896923975941407e-09,-1.0790398582902293e-08,-4.602495026856545e-09,1.3783843366414934e-08,-7.996466033977571e-11,-3.410781804865367e-11,-1.2867590257141496e-09,1.547610128395316e-10,2.134930801872642e-10,3e-05,ZI,748.0,1,,,
AX15-7a,AX15-7,AX15,1.71e-08,9.311749599178798e-10,-1.039170011154669e-08,-4.735770580452715e-09,1.2727727440552735e-08,1.683005531093613e-11,2.952079961123893e-11,-9.305547149988596e-10,1.4621068063845252e-10,2.0258514118009617e-10,3e-05,IZ,773.0,1,,,
