Data,IDENT,SLAT,SLONG,AGE,IntM,Nint,F,DF,VDM,Comments,AUTHORS,YEAR,JOURNAL,VOL,PAGES,NOTE,MagIC,Ref
1532,RE17,-21,55.5,0.08,T+,2,50,3.7,10.7,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1533,RE18,-21,55.5,0.08,T+,3,44.5,8.8,9.7,VDMc=9,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1430,4,37.8,14.9,0.08,T+,3,15.2,1.7,2.7,VADM,"Tric,E.,Valet,J.P.,Gillot,P.Y.,Lemeur,I.",1994,Phys.EarthPlanet.Interiors,85,113-129,&nbsp;,,99
1431,5,37.8,14.9,0.08,T+,3,43.6,14.6,10.3,&nbsp;,"Tric,E.,Valet,J.P.,Gillot,P.Y.,Lemeur,I.",1994,Phys.EarthPlanet.Interiors,85,113-129,&nbsp;,,99
248,RA01,-21,55.5,0.08,T+,2,36.4,4.5,7.4,&nbsp;,"Chauvin,A.,Gillot,P.Y.,Bonhommet,N.",1991,J.Geophys.Res.,96,1981-2006,&nbsp;,,26
249,RA02,-21,55.5,0.08,T+,1,32.8,&nbsp;,6.5,&nbsp;,"Chauvin,A.,Gillot,P.Y.,Bonhommet,N.",1991,J.Geophys.Res.,96,1981-2006,&nbsp;,,26
250,RA03,-21,55.5,0.08,T+,5,31.9,6.3,6.6,&nbsp;,"Chauvin,A.,Gillot,P.Y.,Bonhommet,N.",1991,J.Geophys.Res.,96,1981-2006,&nbsp;,,26
251,RA04,-21,55.5,0.08,T+,2,55,6.6,8.8,&nbsp;,"Chauvin,A.,Gillot,P.Y.,Bonhommet,N.",1991,J.Geophys.Res.,96,1981-2006,&nbsp;,,26
252,RA05,-21,55.5,0.08,T+,3,54.2,9.5,8.8,&nbsp;,"Chauvin,A.,Gillot,P.Y.,Bonhommet,N.",1991,J.Geophys.Res.,96,1981-2006,&nbsp;,,26
9374,Aso4,33.08,131.3,0.09,LTD-DHT-S,7,40.1,6.2,8.5,Multiplesites,"Mochizuki,N.,Maruuchi,T.,Yamamoto,Y.,Shibuya,H.",2013,PhysicsoftheEarthandPlanetaryInteriors,223,40-54,&nbsp;,,689
9166,flow20,19.67,-155,0.09,T+,1,38.7,&nbsp;,7.7,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
8924,ML1,30.55,-116,0.09,MSPDp,5,20.7,2.6,4.6,VDMc;Duplicateof8912,"Bohnel,HN.,Dekkers,MJ.,Delgado-Argote,LA.,Gratton,MN.",2009,Geophys.J.Int.,177,383-394,&nbsp;,,660
8925,ML2,30.54,-116,0.09,MSPDp,7,15,1.4,3.4,VDMc;Duplicateof8913,"Bohnel,HN.,Dekkers,MJ.,Delgado-Argote,LA.,Gratton,MN.",2009,Geophys.J.Int.,177,383-394,&nbsp;,,660
2743,SOH-4Flow199,19.28,-155,0.09,T+,4,39.6,12.1,9,VADM;VDMc=9.7;supercedesref106,"Laj,C.,Kissel,C.,Scao,V.,Beer,J.,Thomas,D.M.,Guillou,H.,Muscheler,R.",2002,Phys.EarthPlanet.Interiors,129,205-243,&nbsp;,,181
2744,SOH-4Flow201,19.28,-155,0.09,T+,4,22.8,1.5,5.2,VADM;VDMc=5.9;supercedesref106,"Laj,C.,Kissel,C.,Scao,V.,Beer,J.,Thomas,D.M.,Guillou,H.,Muscheler,R.",2002,Phys.EarthPlanet.Interiors,129,205-243,&nbsp;,,181
2745,SOH-4Flow202,19.28,-155,0.09,T+,3,34.3,8,7.8,VADM;VDMc=7.2;supercedesref106,"Laj,C.,Kissel,C.,Scao,V.,Beer,J.,Thomas,D.M.,Guillou,H.,Muscheler,R.",2002,Phys.EarthPlanet.Interiors,129,205-243,&nbsp;,,181
2746,SOH-4Flow203,19.28,155,0.09,T+,1,15.4,&nbsp;,3.5,VADM;supercedesref106,"Laj,C.,Kissel,C.,Scao,V.,Beer,J.,Thomas,D.M.,Guillou,H.,Muscheler,R.",2002,Phys.EarthPlanet.Interiors,129,205-243,&nbsp;,,181
3015,Aso4,33.28,131.3,0.09,T+,20,45.9,5.2,9.7,&nbsp;,"Takai,A.,Shibuya,H.,Yoshihara,A.,Hamano,Y.",2002,Phys.EarthPlanet.Interiors,133,159-179,&nbsp;,,203
2824,Tammar305,21.76,-45.24,0.09,T+,1,23.9,&nbsp;,5.2,VADM,"Ravilly,M.,Horen,H.,Perrin,M.,Dyment,J.,Gente,P.,Guillou,H.",2001,Geophys.J.Int.,145,401-422,&nbsp;,,191
2825,Tammar308,21.76,-45.24,0.09,T+,1,23,&nbsp;,5,VADM,"Ravilly,M.,Horen,H.,Perrin,M.,Dyment,J.,Gente,P.,Guillou,H.",2001,Geophys.J.Int.,145,401-422,&nbsp;,,191
2836,Tammar711,21.65,-45.25,0.09,T+,1,15,&nbsp;,3.3,VADM,"Ravilly,M.,Horen,H.,Perrin,M.,Dyment,J.,Gente,P.,Guillou,H.",2001,Geophys.J.Int.,145,401-422,&nbsp;,,191
2590,Tianchilava5,42.05,128,0.09,T+,6,62.3,0.9,10.8,&nbsp;,"Zhu,R.,Pan,Y.,Coe,R.S.",2000,J.Geophys.Res.,105,8305-8317,&nbsp;,,179
6280,GC55,17.4,-113.2,0.09,T+,4,17.4,3.9,&nbsp;,&nbsp;,"Gee,J.S.,Cande,S.,Hildebrand,J.,DonnellyK.,Parker,R.",2000,Nature,408,827-832,&nbsp;,,503
1936,33,19.75,-155.08,0.09,T+,2,15.3,3.2,3.7,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
1534,RE21,-21,55.5,0.09,T+,1,40.7,&nbsp;,8.2,VDMc=7,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1535,RE23,-21,55.5,0.09,T+,3,50.3,9.1,10.3,VDMc=11.1,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1536,RE26,-21,55.5,0.09,T+,1,29,&nbsp;,7.6,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1537,RE27,-21,55.5,0.09,T+,2,33.2,5.5,7.8,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1538,RE28,-21,55.5,0.09,T+,1,26.2,&nbsp;,6,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1539,RE31,-21,55.5,0.09,T+,5,19.1,6.2,4.6,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1540,RE33,-21,55.5,0.09,T+,4,35.7,8,7.9,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
253,RA06,-21,55.5,0.09,T+,4,47.9,6.9,8.1,&nbsp;,"Chauvin,A.,Gillot,P.Y.,Bonhommet,N.",1991,J.Geophys.Res.,96,1981-2006,&nbsp;,,26
254,RA07,-21,55.5,0.09,T+,3,45.3,3.2,8,&nbsp;,"Chauvin,A.,Gillot,P.Y.,Bonhommet,N.",1991,J.Geophys.Res.,96,1981-2006,&nbsp;,,26
255,RA09,-21,55.5,0.09,T+,4,44,5.1,7.7,&nbsp;,"Chauvin,A.,Gillot,P.Y.,Bonhommet,N.",1991,J.Geophys.Res.,96,1981-2006,&nbsp;,,26
256,RA10,-21,55.5,0.09,T+,2,36.1,7.1,7.2,&nbsp;,"Chauvin,A.,Gillot,P.Y.,Bonhommet,N.",1991,J.Geophys.Res.,96,1981-2006,&nbsp;,,26
257,RA11,-21,55.5,0.09,T+,2,29.4,0.8,5.5,&nbsp;,"Chauvin,A.,Gillot,P.Y.,Bonhommet,N.",1991,J.Geophys.Res.,96,1981-2006,&nbsp;,,26
258,RA13,-21,55.5,0.09,T+,2,30.6,1.1,6.3,&nbsp;,"Chauvin,A.,Gillot,P.Y.,Bonhommet,N.",1991,J.Geophys.Res.,96,1981-2006,&nbsp;,,26
9167,flow22,19.67,-155,0.1,T+,2,39.3,&nbsp;,8.5,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9045,UZ13,32.79,130.3,0.1,LTD-DHT-S,1,20,&nbsp;,4,NotusedwithinstudyasNint&lt;3,"Yamamoto,Y.,Hidetoshi,S.,Hidefumi,T.,Hoshizumi,H.",2010,EarthandPlanetarySceinceLetters,293,236-249,&nbsp;,,667
8730,sc08,18.79,-110.96,0.1,T+,3,15.5,2.3,3.5,VADM,"Sbarbori,E.,Tauxe,L.,Goguitchaichvili,A.,Urrutia-Fucugauchi,J.,Bohrson,W.A.",2009,EarthPlanetsSpace,61,191-204,&nbsp;,,653
8731,sc09,18.78,-110.96,0.1,T+,2,25.4,0.5,6.2,VADM=57.2Zam^2,"Sbarbori,E.,Tauxe,L.,Goguitchaichvili,A.,Urrutia-Fucugauchi,J.,Bohrson,W.A.",2009,EarthPlanetsSpace,61,191-204,&nbsp;,,653
2568,41,40.2,44.8,0.1,T-,14,47,7.5,7.7,VDMc,"Solodovnikov,G.M.",2000,"Izv.,Phys.SolidEarth(Eng.Trans.)",36,468-475,&nbsp;,,172
2569,42,40.2,44.8,0.1,T-,24,46,4.9,7.4,VDMc,"Solodovnikov,G.M.",2000,"Izv.,Phys.SolidEarth(Eng.Trans.)",36,468-475,&nbsp;,,172
2570,43,40.2,45.4,0.1,T-,23,48,9.6,7.9,VDMc,"Solodovnikov,G.M.",2000,"Izv.,Phys.SolidEarth(Eng.Trans.)",36,468-475,&nbsp;,,172
2571,44,40.2,45.4,0.1,T-,35,49,5.9,7.9,VDMc,"Solodovnikov,G.M.",2000,"Izv.,Phys.SolidEarth(Eng.Trans.)",36,468-475,&nbsp;,,172
1937,34,19.75,-155.08,0.1,T+,1,34.5,&nbsp;,8.2,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
1742,VU20,38.4,15.3,0.1,T+,2,34.3,4,6.7,&nbsp;,"Laj,C.,Rais,A.,Surmont,J.,Gillot,P.Y.,Guillou,H.,Kissel,C.,Zanella,E.",1997,Phys.EarthPlanet.Interiors,99,161-177,&nbsp;,,121
1743,VU21,38.4,15.3,0.1,T+,3,33.8,4.9,6.6,&nbsp;,"Laj,C.,Rais,A.,Surmont,J.,Gillot,P.Y.,Guillou,H.,Kissel,C.,Zanella,E.",1997,Phys.EarthPlanet.Interiors,99,161-177,&nbsp;,,121
1744,VU23,38.4,15.3,0.1,T+,1,29.4,&nbsp;,6.1,&nbsp;,"Laj,C.,Rais,A.,Surmont,J.,Gillot,P.Y.,Guillou,H.,Kissel,C.,Zanella,E.",1997,Phys.EarthPlanet.Interiors,99,161-177,&nbsp;,,121
1745,VU25,38.4,15.3,0.1,T+,3,26.4,5.8,5.6,&nbsp;,"Laj,C.,Rais,A.,Surmont,J.,Gillot,P.Y.,Guillou,H.,Kissel,C.,Zanella,E.",1997,Phys.EarthPlanet.Interiors,99,161-177,&nbsp;,,121
1746,VU26,38.4,15.3,0.1,T+,2,35.2,9.8,7,&nbsp;,"Laj,C.,Rais,A.,Surmont,J.,Gillot,P.Y.,Guillou,H.,Kissel,C.,Zanella,E.",1997,Phys.EarthPlanet.Interiors,99,161-177,&nbsp;,,121
1747,VU27,38.4,15.3,0.1,T+,2,43.9,12.7,8.6,&nbsp;,"Laj,C.,Rais,A.,Surmont,J.,Gillot,P.Y.,Guillou,H.,Kissel,C.,Zanella,E.",1997,Phys.EarthPlanet.Interiors,99,161-177,&nbsp;,,121
1748,VU28,38.4,15.3,0.1,T+,2,37.4,0.2,7.4,&nbsp;,"Laj,C.,Rais,A.,Surmont,J.,Gillot,P.Y.,Guillou,H.,Kissel,C.,Zanella,E.",1997,Phys.EarthPlanet.Interiors,99,161-177,&nbsp;,,121
1749,VU33,38.4,15.3,0.1,T+,1,26.5,&nbsp;,5.2,&nbsp;,"Laj,C.,Rais,A.,Surmont,J.,Gillot,P.Y.,Guillou,H.,Kissel,C.,Zanella,E.",1997,Phys.EarthPlanet.Interiors,99,161-177,&nbsp;,,121
1541,RE36,-21,55.5,0.1,T+,1,48,&nbsp;,11,VDMc=10.4,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1542,RE39,-21,55.5,0.1,T+,2,45.1,1.7,8.8,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1543,RE40,-21,55.5,0.1,T+,1,39.4,&nbsp;,8.1,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1544,RE43,-21,55.5,0.1,T+,2,53.1,1.6,11.9,VDMc=10.9,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1545,RE44,-21,55.5,0.1,T+,2,52.5,0.9,11.1,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1432,6,37.8,14.9,0.1,T+,1,18.4,&nbsp;,4.2,VADM,"Tric,E.,Valet,J.P.,Gillot,P.Y.,Lemeur,I.",1994,Phys.EarthPlanet.Interiors,85,113-129,&nbsp;,,99
1693,28,37.7,-118.9,0.1,T+,5,48.6,5.3,9.8,&nbsp;,"Mankinen,E.A.",1994,U.S.Geol.Surv.Open-FileReport,633,17-Jan,&nbsp;,,118
1694,39,37.7,-118.9,0.1,T+,1,28.5,&nbsp;,5.2,&nbsp;,"Mankinen,E.A.",1994,U.S.Geol.Surv.Open-FileReport,633,17-Jan,&nbsp;,,118
1695,49,37.7,-118.9,0.1,T+,3,53.8,2.5,9.8,&nbsp;,"Mankinen,E.A.",1994,U.S.Geol.Surv.Open-FileReport,633,17-Jan,&nbsp;,,118
259,RA15,-21,55.5,0.1,T+,2,19,6.6,4.1,&nbsp;,"Chauvin,A.,Gillot,P.Y.,Bonhommet,N.",1991,J.Geophys.Res.,96,1981-2006,&nbsp;,,26
260,RA17,-21,55.5,0.1,T+,3,47.8,8.2,9.9,&nbsp;,"Chauvin,A.,Gillot,P.Y.,Bonhommet,N.",1991,J.Geophys.Res.,96,1981-2006,&nbsp;,,26
2387,DatongvolcanoSJ,40.2,113.4,0.1,T-,15,37.1,&nbsp;,6.6,Fc,"Zhu,R.,Liu,C.,Tshu,K.K.",1990,"J.GraduateSchool,USTC",7,72-77,&nbsp;,,160
2388,DatongvolcanoSJB,40.2,113.4,0.1,T-,6,33.5,&nbsp;,6,Fc,"Zhu,R.,Liu,C.,Tshu,K.K.",1990,"J.GraduateSchool,USTC",7,72-77,&nbsp;,,160
1805,SHU,40,102,0.1,T-,5,35,2.2,7.5,&nbsp;,"Zhu,R.,Chun,L.,Gangkun,Z.",1986,KexueTongbao,5,336-339,&nbsp;,,130
1806,SJ,40,113,0.1,T-,5,33.1,5.2,7.3,&nbsp;,"Zhu,R.,Chun,L.,Gangkun,Z.",1986,KexueTongbao,5,336-339,&nbsp;,,130
9168,flow26,19.67,-155,0.11,T+,2,53.2,&nbsp;,11.7,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9053,UZ32,32.73,130.3,0.11,LTD-DHT-S,7,50.1,5,8.3,&nbsp;,"Yamamoto,Y.,Hidetoshi,S.,Hidefumi,T.,Hoshizumi,H.",2010,EarthandPlanetarySceinceLetters,293,236-249,&nbsp;,,667
9064,UZ47,32.75,130.28,0.11,LTD-DHT-S,4,26.3,3.8,4.8,&nbsp;,"Yamamoto,Y.,Hidetoshi,S.,Hidefumi,T.,Hoshizumi,H.",2010,EarthandPlanetarySceinceLetters,293,236-249,&nbsp;,,667
9065,UZ48,32.75,130.28,0.11,LTD-DHT-S,1,40.7,&nbsp;,7.4,NotusedwithinstudyasStandarddeviationofsamplesexceeds15%,"Yamamoto,Y.,Hidetoshi,S.,Hidefumi,T.,Hoshizumi,H.",2010,EarthandPlanetarySceinceLetters,293,236-249,&nbsp;,,667
9070,UZ55,32.74,130.32,0.11,LTD-DHT-S,1,40.2,&nbsp;,6.7,NotusedwithinstudyasNint&lt;3,"Yamamoto,Y.,Hidetoshi,S.,Hidefumi,T.,Hoshizumi,H.",2010,EarthandPlanetarySceinceLetters,293,236-249,&nbsp;,,667
9025,AV,21.22,-104.93,0.11,MSPDp,8,50,2,12.1,&nbsp;,"Michalk,DM.,Biggin,AJ.,Knudsen,MF.,Bohnel,HN.,Nowaczyk,NR.,Ownby,S.,Lopez-Martinez,M.",2010,PhysicsoftheEarthandPlanetaryInteriors,179,139-156,&nbsp;,,666
1733,G10,38.4,15.3,0.11,T+,1,36.9,&nbsp;,7.3,&nbsp;,"Laj,C.,Rais,A.,Surmont,J.,Gillot,P.Y.,Guillou,H.,Kissel,C.,Zanella,E.",1997,Phys.EarthPlanet.Interiors,99,161-177,&nbsp;,,121
1734,G17,38.4,15.3,0.11,T+,1,23.8,&nbsp;,4.4,&nbsp;,"Laj,C.,Rais,A.,Surmont,J.,Gillot,P.Y.,Guillou,H.,Kissel,C.,Zanella,E.",1997,Phys.EarthPlanet.Interiors,99,161-177,&nbsp;,,121
1735,G37,38.4,15.3,0.11,T+,1,16.9,&nbsp;,3.2,&nbsp;,"Laj,C.,Rais,A.,Surmont,J.,Gillot,P.Y.,Guillou,H.,Kissel,C.,Zanella,E.",1997,Phys.EarthPlanet.Interiors,99,161-177,&nbsp;,,121
1736,G39,38.4,15.3,0.11,T+,4,17.8,1.7,3.6,&nbsp;,"Laj,C.,Rais,A.,Surmont,J.,Gillot,P.Y.,Guillou,H.,Kissel,C.,Zanella,E.",1997,Phys.EarthPlanet.Interiors,99,161-177,&nbsp;,,121
1546,RE45,-21,55.5,0.11,T+,2,38.6,2.1,8,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1547,RE46,-21,55.5,0.11,T+,3,57.3,4.8,13.5,VDMc=11.4,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1548,RE47,-21,55.5,0.11,T+,1,50.7,&nbsp;,9.8,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1549,RE48,-21,55.5,0.11,T+,1,51,&nbsp;,10.3,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1550,RE51,-21,55.5,0.11,T+,3,55.1,3.9,12.1,VDMc=11.6,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1551,RE52,-21,55.5,0.11,T+,2,39,6.5,8.9,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1433,7,37.8,14.9,0.11,T+,4,31,33,5.8,&nbsp;,"Tric,E.,Valet,J.P.,Gillot,P.Y.,Lemeur,I.",1994,Phys.EarthPlanet.Interiors,85,113-129,&nbsp;,,99
1691,20,37.7,-118.9,0.11,T+,5,49.1,5.8,8.6,&nbsp;,"Mankinen,E.A.",1994,U.S.Geol.Surv.Open-FileReport,633,17-Jan,&nbsp;,,118
9373,Aso3,32.84,131.25,0.12,LTD-DHT-S,10,28.3,3.4,5.4,Multiplesites,"Mochizuki,N.,Maruuchi,T.,Yamamoto,Y.,Shibuya,H.",2013,PhysicsoftheEarthandPlanetaryInteriors,223,40-54,&nbsp;,,689
9169,flow27,19.67,-155,0.12,T+,1,24.9,&nbsp;,6,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9026,AL2,19.17,-100.24,0.12,MSPDp,8,26,2,5.9,VDMc,"Michalk,DM.,Biggin,AJ.,Knudsen,MF.,Bohnel,HN.,Nowaczyk,NR.,Ownby,S.,Lopez-Martinez,M.",2010,PhysicsoftheEarthandPlanetaryInteriors,179,139-156,&nbsp;,,666
9071,UZ56,32.74,130.31,0.12,LTD-DHT-S,5,37.6,5.2,5.6,&nbsp;,"Yamamoto,Y.,Hidetoshi,S.,Hidefumi,T.,Hoshizumi,H.",2010,EarthandPlanetarySceinceLetters,293,236-249,&nbsp;,,667
8907,BB1,30.47,-116.02,0.12,M+,9,19.9,5.1,4.5,VDMc;Duplicateof8919,"Bohnel,HN.,Dekkers,MJ.,Delgado-Argote,LA.,Gratton,MN.",2009,Geophys.J.Int.,177,383-394,&nbsp;,,660
8908,BB2,30.49,-116.05,0.12,M+,5,17.5,2.9,4,VDMc;Duplicateof8920,"Bohnel,HN.,Dekkers,MJ.,Delgado-Argote,LA.,Gratton,MN.",2009,Geophys.J.Int.,177,383-394,&nbsp;,,660
8912,ML1,30.55,-116,0.12,M+,5,16.1,2.6,3.6,VDMc;Duplicateof8924,"Bohnel,HN.,Dekkers,MJ.,Delgado-Argote,LA.,Gratton,MN.",2009,Geophys.J.Int.,177,383-394,&nbsp;,,660
8913,ML2,30.54,-116,0.12,M+,6,10.6,2.2,2.4,VDMc;Duplicateof8925,"Bohnel,HN.,Dekkers,MJ.,Delgado-Argote,LA.,Gratton,MN.",2009,Geophys.J.Int.,177,383-394,&nbsp;,,660
8919,BB1,30.47,-116.02,0.12,MSPDp,8,28.1,1.7,6.3,VDMc;Duplicateof8907,"Bohnel,HN.,Dekkers,MJ.,Delgado-Argote,LA.,Gratton,MN.",2009,Geophys.J.Int.,177,383-394,&nbsp;,,660
8920,BB2,30.49,-116.05,0.12,MSPDp,7,20.7,1.3,4.7,VDMc;Duplicateof8908,"Bohnel,HN.,Dekkers,MJ.,Delgado-Argote,LA.,Gratton,MN.",2009,Geophys.J.Int.,177,383-394,&nbsp;,,660
8529,mc35,-78.39,164.23,0.12,T+,4,26,2.9,3.4,"VADM=(3,41+-0,38)x10^22Am^2","TauxeL.,GansP.,MankinenE.A.",2004,"Geochem.,Geophys.,Geosyst.",5,doi:10.1029/2003GC000656,&nbsp;,,639
8530,mc36,-78.39,164.27,0.12,T+,3,25.4,3.5,3.4,"VADM=(3,33+-0,46)x10^22Am^2","TauxeL.,GansP.,MankinenE.A.",2004,"Geochem.,Geophys.,Geosyst.",5,doi:10.1029/2003GC000656,&nbsp;,,639
3014,Aso3,32.92,131.38,0.12,T+,14,31.8,3.6,6.1,&nbsp;,"Takai,A.,Shibuya,H.,Yoshihara,A.,Hamano,Y.",2002,Phys.EarthPlanet.Interiors,133,159-179,&nbsp;,,203
2837,Tammar712,21.65,-45.25,0.12,T+,1,25.2,&nbsp;,5.5,VADM,"Ravilly,M.,Horen,H.,Perrin,M.,Dyment,J.,Gente,P.,Guillou,H.",2001,Geophys.J.Int.,145,401-422,&nbsp;,,191
2588,Tianchilava3,42.05,128,0.12,T+,7,25.3,0.4,3.4,&nbsp;,"Zhu,R.,Pan,Y.,Coe,R.S.",2000,J.Geophys.Res.,105,8305-8317,&nbsp;,,179
2589,Tianchilava4,42.05,128,0.12,T+,7,25,0.3,6.1,&nbsp;,"Zhu,R.,Pan,Y.,Coe,R.S.",2000,J.Geophys.Res.,105,8305-8317,&nbsp;,,179
1938,39,19.75,-155.08,0.12,T+,2,9.8,1.6,2.3,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
1750,VU36,38.4,15.3,0.12,T+,2,31.4,10.3,6.3,&nbsp;,"Laj,C.,Rais,A.,Surmont,J.,Gillot,P.Y.,Guillou,H.,Kissel,C.,Zanella,E.",1997,Phys.EarthPlanet.Interiors,99,161-177,&nbsp;,,121
1552,RE55,-21,55.5,0.12,T+,1,14.3,&nbsp;,3.7,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1553,RE57,-21,55.5,0.12,T+,2,14.4,0.2,3.7,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1554,RE58,-21,55.5,0.12,T+,2,50.7,9,9.8,VDMc=9.2,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1555,RE59,-21,55.5,0.12,T+,3,45.2,2.9,10.3,VDMc=8.7,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1556,RE60,-21,55.5,0.12,T+,1,54,&nbsp;,10.5,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1557,RE61,-21,55.5,0.12,T+,2,37.8,4.4,7.6,VDMc=7,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1558,RE62,-21,55.5,0.12,T+,3,50.6,8.2,8.3,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
1559,RE63,-21,55.5,0.12,T+,1,32,&nbsp;,8.2,&nbsp;,"Rais,A.,Laj,C.,Surmont,J.,Gillot,P.-J.,Guillou,H.",1996,EarthPlanet.Sci.Letters,140,173-189,&nbsp;,,109
9170,flow28,19.67,-155,0.13,T+,1,22,&nbsp;,5.3,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
8909,CE2,30.44,-115.97,0.13,M+,9,20.7,4.3,3.9,VDMc;Duplicateof8921,"Bohnel,HN.,Dekkers,MJ.,Delgado-Argote,LA.,Gratton,MN.",2009,Geophys.J.Int.,177,383-394,&nbsp;,,660
